query_id	query_terms	doc_id	audio_filename	summary_type	summary	rank
2_2c44410773b903bb460bdb70df79e673	heart transplant of stopped heart	c0ad03d454aa529807ff9b86ae97bc92	20131031-twt07-templedome	text_auto	new palestinian uprising you spell subsequently stop to from wishes is confusing the ioc's a mosque police	5
2_2c44410773b903bb460bdb70df79e673	heart transplant of stopped heart	8b7423a39092227b30331fcd34f141f	20141105-twt11-morecup	text_auto	I think it probably stop entering  The rights  You can have the irregular heart rhythms of life in the	6
2_2c44410773b903bb460bdb70df79e673	heart transplant of stopped heart	7ddf9455d8985b5d827bbe45cf2b232c	20141105-am01-melbcupdeathscupfollow	text_auto	saddened by minorities get copy of brady  Just had a heart attack totally unexpected all this crazy  The buildup	7
2_2c44410773b903bb460bdb70df79e673	heart transplant of stopped heart	c1e0ab4f89f107ea7597aa38990827dc	20141002-pm09-smelldeath	text_auto	is the best predictor of mortality and cancer or heart problems will often than reports  The smell is bringing	8
2_2c44410773b903bb460bdb70df79e673	heart transplant of stopped heart	c7b0d23ff3fbc7f2bb630bc77039b23e	20141013-twt11-cambodiasurgery	text_auto	hot surgery on this trip  The doctors from open heart international city hoping that for the first time	9
2_2c44410773b903bb460bdb70df79e673	heart transplant of stopped heart	655675bc4a558d0f3efb2714c2f5e972	20141216-pm01-siegetribute	text_auto	and grief a many sydneysiders to travel into the heart of the city to pay their respects to the victims	10
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	2fb5e2affb90eae4a57febcfe4e7c892	20141017-pm05-bigjim	text_auto	bride union organizer dan greenfield and another distinctive sydney businessmen george alex jim benson	1
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	ee574969e572723d870fa773dc11dad3	20141219-twt08-unioncommissionrpl	text_auto	the trade union movement and anybody he is a genuine interest for the longevity of the trade union movement	2
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	356af97f27e0b23b6ad7268539000539	20141111-pm01-tradedeal	text_auto	in beijing the a c t you and e international trade union federation average mileage on lexus of the prime	3
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	6d0f60c8a5815e0a714931bc4cae84ce	20141219-pm04-commissionfollow	text_auto	The trade union will commissions confirm reports says charges should be considered against officials	4
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	2a3f38cb03ec0dfbcffe210013862258	20141031-pm01-rplcunionstaskforce	text_auto	Counsel assisting the while commissioner to trade unions says the former prime minister do they give	5
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	21ea15b1aab631ca3a349609299045d3	20141101-sam02-unionfallout	text_auto	Is saint louis assisting trade union location is cleared the former prime minister junichiro if criminal	6
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	ba34e86a5afc38bf1ab10f7a20c1bce4	20141008-rnam03-brandiscommision	text_auto	timetable said body have it covered as an outright unions and labor party which puts out the commission's	7
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	fe66eead0455fc7fb9a63cd3176ace2f	20141007-pm02-commissionextended	text_auto	Diamonds extended the royal commission in to trade union governments in corruption by now the yet it was	8
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	abd8e3e52d3fd52a511d6a6fd851520f	20150209-twt05-workplacereax	text_auto	tony is the president of the student council in trade unions  She wants to see the pedal got the change strategy	9
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	a35d320258f3cecf94fb65c55a439a5d	20141220-am07-cfmeu	text_auto	recommendation some funny that the union and various offices of the union in ball to the dust real because	10
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	4b0cd3497690108467b59635b8b674d4	20141125-pm05-clivejames	text_auto	with you I'm japanese maple recently  It was the most extraordinary thing when japanese maple wind When	1
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	ebe2d4b23a734557b4ea473f40c33054	20142512-sos-clivejames	text_auto	with you I'm japanese maple recently  It was the most extraordinary thing when japanese maple and what	2
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	46bcaf47ce9f84a7231ca557cb122ab4	20141209-am07-japan-secrets	text_auto	was is to connie's and protists indicate mini japanese leader abuse of democracy and a right to know	3
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	cfb7f1962de3a9d2320c7245ba29c7e2	20141016-am08-japanesecuisine	text_auto	get kids to eat japanese again north like to correspond matthew county reports japanese food is known for	4
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	fd16d9f726395c60b729970d7efb6127	20150327-pm10-subspromise	text_auto	deal with japanese prime minister shinzo abe a jet engine to the back the former japanese c'mon dream	5
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	85a8420c5a2b2c393331d52b0a1caa45	20141021-am08-womenministers	text_auto	walk by licensed yolo stand accused of links to japanese neo nazis increasing tensions with china by the	6
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	5e13a29f9a1c896c899faa6d8e7f2f46	20141215-twt04-terroranalyst	text_auto	With me right now is does james brown is a ministry fellow at the lowys pizza in sydney  He joins me	7
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	68108a0ebc07bbc308400b5111597382	20141018-sam05-sexistacademics	text_auto	Wanna continue to wanted any stenosis kind of politics is a sushi buffet surprise to hear about his	8
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	9760fd2cc11acfca3dcde285f365bfd3	20141101-sam03-uniculture	text_auto	Universities professor of poetry dennis thirty to headlines a few weeks ago I listed with fourteen children	9
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	c3241b48da5574eecbfd8179a50c03ad	20141218-pm06-spurrquits	text_auto	stood at the controversy will sydney university poetry professor accused of sending racist and sexist	10
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report childcare system	5f7f3b29f264023e003de0db4a787e40	20150220-twt01-childcarepols	text_auto	reports the federal government is had a productivity commission's report and see and about I said the only	1
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report childcare system	6212178bd1d20aba5e62bb288cffc2da	20141120-twt03-ACCCCFMEU	text_auto	are proven  I just have a normal to sit on productivity in constructional trade victoria all the same	2
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report childcare system	a35d320258f3cecf94fb65c55a439a5d	20141220-am07-cfmeu	text_auto	sandia national soccer team does nicole's wall commission's findings prejudiced and honest a spot cindy	3
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report childcare system	5407d327107a372f79e32261ce2940c2	S20150202-pm03-lamingiv	text_auto	primeminister the you must can say that if this product and still is to be excepted in and get out that	4
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report childcare system	82419296fcc3b476acabc9da8d63f9e6	20141104-twt10-pasturepests	text_auto	school sydney huss to concentrate to increase productivity growth on stuff and tolerate extremes which	5
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report childcare system	ca6b0aa8d55218671fbc542140fd5262	20141118-pm08-meshaction	text_auto	seek spell  The man show type products made by american medical systems including his death of surgical	6
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report childcare system	11697f491f88ad0f6d963be77cef06fc	20141027-pm09-foodlabelling	text_auto	called the commission recommended system  It tells consumers where the product with mango manufacture that	7
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report childcare system	479e076901716a4e497c00d19f9436c7	20150202-pm04-abbottchildcare	text_auto	anxiously awaiting the release of a comprehensive productivity commission report on shop at which the federal	8
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report childcare system	917b42edca506f46ee1a454989a30e1a	20150313-eam03-gutcapsule	text_auto	prices austin city gifts same as in the ecstasy production of those kind of tests can Is wyoming city got	9
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report childcare system	25dd60cb8fa9ad5f68e620b42befa813	20141208-pm03-consumerfsi	text_auto	Free to disclose the information for financial product  I can put that in mary has rick night  If the	10
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	6fb77da40736a0ad269525fbbe27cf08	20150203-rnam04-thailandunrest	text_auto	In bangkok security has been stepped up at train stations in shopping malls as the ruling notary struggles	1
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	38f3051bf46ff86d4121535ccdd499ba	20141210-twt08-hambalitortorture	text_auto	two thousand three was a good day sissy  II in bangkok lyrics to to pointment for to my is love me and	2
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	8ae1346fac8d0b760eea41eb58d3bf03	20150207-cr-03-thailand	text_auto	talk to you if we see my phone writing a song bangkok beauties shopping malls creating a month before	3
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	c2753eb53b1e0c3bf43bb592c61da1ba	20150401-rnam03-bostontrialrpl	text_auto	lives will be found guilty of his role in the bombing that killed three people because was already having	4
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	c33653c4c7d6f87262abc5a249f56b4c	20150327-am05-yemenattacksrpl	text_auto	Saudi arabia has intensified the bombing in yemen typing shit on troubles the title of a much of the	5
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	adfa21e6a4d2e5196e085e68fdaab02b	20150305-rnam04-bostombombtrial	text_auto	Nothing done the boston bombing top speed on a dramatic starwood since mike is clear that client is guilty	6
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	140b842960ca0e6d0a81b0bc8e81afa9	20150309-am08-tokyofirebombings	text_auto	american in charge of the bombing campaigns across japan said of the tykia find bombings  We scorched and boils	7
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	86b8be512b0c02f362dcdecc0ab7a02e	20141013-am06-iraqis	text_auto	has been rocked by series of suicide and roadside bomb attacks that killed dozens of people including the	8
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	21575fa483c63baca9a3948dd20dfd4e	20150313-eam01-iraqibattles	text_auto	for iraq's military since the alleged suicide bombing by melbourne tonight to check the body in iraq	9
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	2e1f762dda50cd63653dc4770e557c0b	20150312-pm01-bilardiunpacked	text_auto	terrorist bombing atrocities cost melbourne the teenage  It called a planned to unleash bombs shops in	10
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	7a82939469671ecb72cd20641459fc67	20141010-twt09-where-s-kim	text_auto	ns tonight to the sixty ninth anniversary of the ruling workers party for the pos to use kindle has not	1
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	8bcc3765ba4d798ee43b6550723e321a	20141205-twt09-kimname	text_auto	sometimes albeit to form a late is kims father kim jong il and grand father kim il sung by reporter as the store	2
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	ca22c7069e56d7a71375d5125177db8b	20141014-twt08-kimappears	text_auto	time the normal weight of a seat media presence kim jong wan stepped out in public with it and that that	3
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	8aeaab381d335de56e4c430006962e23	20141007-twt02-colescasuals	text_auto	taking and is pushing for new rules would make it easy at the council workers to secure a permanent jobss	4
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	e1cbfaf62302963cf375e330765dcff2	20141119-twt02-financialchanges	text_auto	stick inside the tommyknocker party is likely to deer isle changes to the rules on financial advisors jackie	5
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	fdfc0b00b46f9f9b3a2bd95d29a03740	20150203-am03-macfarlaneiv	text_auto	Poemas on is the instruments and want to see if it'll ellington figures from cleveland to john thoma	6
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	ba9e005b95ce7bbb3d87b8da90f97d26	20150210-pm11-nigeriaelection	text_auto	chance of the ruling party will be voted out for the first time since the end of ministry rule in nineteen	7
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	24cf7d44361f8ea94be2a9b3bc9b612	20150326-pm04-offshorevisas	text_auto	maritime unions the stray leah make comments is the ruling had implications for find what is currently employed	8
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	59a5d42ffa16087458401e8dcb0ba327	20150206-twt09-bushfirepayout	text_auto	electrical conductor maffoni even the sixth anniversary of black saturday open services formally known	9
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	b9c2eaefb9080185c78cea057cf472d8	20141005-cr04-cuddihyondeath	text_auto	see you ring canyon off on myself agreeing with kim  This is carmen here driving back from the airport	10
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	59a5d42ffa16087458401e8dcb0ba327	20150206-twt09-bushfirepayout	text_auto	conductor maffoni even the sixth anniversary of black saturday open services formally known as a steal chest	1
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	7b62064f74efab3b08e799921e33cd07	20150206-pm05-ausnetcompo	text_auto	The six years ago tomorrow the black saturday bush five stem cells victoria today and to see provide	2
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	ca90562731d0816ed6f09f8abf4af62c	20150213-eam03-rioprofit	text_auto	with a twelve percent rise in the final dividend payout to to lose fifteen you with a shit  This is cool	3
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	35c9ca70bfd63579a4f1f5995881fec2	20141031-eam03-anzaccentenary	text_auto	symbolic to punch a of affliction or naval ship on saturday in a meter	4
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	97d0c86cc901e16563dcb0f52761bd08	20141110-pm09-firepreview	text_auto	Again after being all but wiped out in the back saturday bush spot as as with every year resident going	5
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	fee0a8814a6d60ab897f37b68e290718	20141008-twt05-baddividents	text_auto	Sunday superbowl winning catch to animals before reporting seasons with companies like after some co	6
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	7e5cda2d3f61b2de094e2e3eec6eadb0	20150328-sam06-agripaper	text_auto	spot of the george was not available to speak to saturday I am but a spokesman said the agriculture minister	7
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	3161db5189a02c45644a5b16ee82b899	20141118-pm10-whithersobit	text_auto	as he was led by wall street will install it on saturday surrounded by his family  He was ninety years	8
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	75e69d461d17b17aa2d3af8de0b3ef71	20150317-twt08-boxingdeath	text_auto	how far is philly dot infinity natural the and saturday night  He was put into an induced coma and britain's	9
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	180ef793063022d0fe3aa352c8dece62	20141220-am04-bonitamersiades	text_auto	ms Cantees with on the australian files be in city twenty twenty two guys and was acid as a whistleb	10
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	ac46b26e8ef3b971959e410108801c88	20150216-eam03-freedomrides	text_auto	continue this week rachel perkins will join some of the original freedom ride is the greatest students	1
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	16a5aeb80231da572d417ad1a5fadfe7	20150217-pm06-geraldstoneivrpl	text_auto	show with perkins in the kids swimming in the pool and that whole thing good though the freedom riders went	2
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	87ccee60d4f5ed6ea773bce5d3717092	20150218-am07-freedomleaves	text_auto	become known as freedom od university student student led by the lake charles perkins here he explains	3
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	84af6b0a20481c9ea2162bc9c331e710	20150220-rnam05-moreepreview	text_auto	naven started up later today somebody original freedom ride is levanti mobile to my fifty year anniversary	4
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	8ecfc946d83ff04eca51d39d42f35338	20150216-twt10-morefreedom	text_auto	from becoming mendez charleston considered the freedom rides demanded change and we get legitimately object	5
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	9a2a8c784ff3d7d0a3159f4d6f8bb174	20131031-twt08-ebolanurse	text_auto	old and a boyfriend went for a bike ride the back of journalist riding alongside and a state rebate reiling	6
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	1fea6f593e59f15573594ff721a108bf	20140207-sam-07-skateboards	text_auto	expenses for perticipation the australian bull riding championship organize a city spot  The inherent	7
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	7b5c9b6ef229aaa698fafc6e295ed42b	20150309-twt03-balilatest	text_auto	brother change to the easiest at angies mother ride  She told a meeting that should shop for about five	8
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	19fea3955328892076428c59e91d819c	20150309-pm10-canetoads	text_auto	This is diana tarzi is have warned of devastating consequences  If paint has managed to get a footho	9
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	1ed694cdc383b6f52199406e58f731e3	20141024-eam02-murdochcensorshiprpl	text_auto	remarkable relevant today regarding press freedom and freedom of speech  The number here is zero an important	10
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	33e6d6777f3f00bcab0618de79c1ef89	20141209-pm10-absreport	text_auto	be trusted the abc s has excepted all the recommendations from an independent report into statistical	1
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	5c33467cefeeba65f1ae75dd728837e	20141017-twt06-brandisiv	text_auto	decision about which of these recommendations to except I keep it we would accept a bullfrog site     As I	2
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	dbae99556473ba28fd90c7a24a2b61f3	20150401-rnam01-ianharperiv	text_auto	raise competition lowe's in twenty years has recommended a my job all the way to do business across all	3
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	a0507d6f53e4403ffd0e6188cc70dad0	20141203-pm09-mecicineapprovals	text_auto	bypass the strand is regulated all together by accepting says vacations from regulators in your all the	4
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	7cb8ae15a7174e073fc40377da54c8f5	20150401-twt01-brucecompetition	text_auto	audibles several major industries whiskey recommendations of the hopper  If you wish to the rules on	5
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	36dbb9b519141c5354738ab5c9bf361f	20141017-twt05-foreignfighters	text_auto	than not to support appeals listings recommendations are accepted and agreed to promising amendment today	6
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	b6f7fc76e7850398768cc82c4f4eef42	20141104-twt05-unionabbott	text_auto	the deal be calling in you for being forced to accept the international sex ring ding fonts but to attend	7
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	e90e4e340c975418378c66551b23abc9	20141208-pm04-verrenderlive	text_auto	you know  If you've gotten total on on his recommendation wanted pc is of the seas travels when he and	8
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	c8d80056305fb916dde3859985e73301	20141020-pm07-norfolkbriggs	text_auto	Reporter the recommended shipping norfolk island of selfgovernment to see years of the mantle travels	9
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	4a7b8fa113d0fb03c20d9c3bb10ab886	20141201-twt09-ivstudy	text_auto	landmark study published in the lancet he's recommending hospitals change the fluid due to concerns about	10
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	556976dd99b275f62ca8a2b5e23c9b2b	20141219-pm06-martintribute	text_auto	down martin place new south wales premiere mike bid as in courage people to continue line a floral tribute	1
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	d9179726d6b645c885269451891dcf1a	20141218-twt03-siegethursday	text_auto	bridget brennan reports the floral tribute outside the least five places turned into a sea of falicest	2
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	34624b1831c1099da0b05753f501643	20141216-pm02-muslimsmartinplace	text_auto	nicest     time of work to my family in motion place to take only a phone line dancing finally today	3
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	655675bc4a558d0f3efb2714c2f5e972	20141216-pm01-siegetribute	text_auto	drama in mass in place of see the flowers is growing by the minute people paying tribute estubo wilder by	4
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	a5d0df31047c6ea825e8f88fe8f0e8ae	20141217-twt04-johnobrian	text_auto	cross the paving stones that comma sydney's martin place sidney sun is visible sign of yesterdays dramatic	5
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	7651ce82f1625db7a03974e5f6d47a66	20141216-twt03-martinplacetribute	text_auto	keeps growing in the center of the city martin place live life loud liz statistic terms of the hostage	6
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	c0ba0f60580bba3b396dc21c6c215644	20141219-twt02-sydneysiegefridayrpl	text_auto	will get that a precious baby in a few months the floral print you sizzle site provided some relief to the	7
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	cb4d265aa16dd318be703bdfdb6aa752	20141215-twt2-abbottpenguin-RPL	text_auto	got a short statement only hostage incident in my place in sydney new south wales police are responding	8
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	18d76c229a6ed307ed130fbeae591e4d	20141215-twt3-lindtworker-RPL	text_auto	that he is a wood cut in the link cafe in mountain place twenty arrive with this morning and the doors locked	9
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	86c90bf9dd9a890b71ea55bb847584eb	20141218-twt01-gunsfollow	text_auto	was incredulous at exasperated to loan amount in place dominos on polf tony a bit lazy with extraordinary	10
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	38099afc5500bf2361a91e5761557ad2	20141213-am03-autopsy	text_auto	was twelve year old boys who was carrying what looks very much like a pistol a real hand gun as it turned	1
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	83b679331551ae26782fdfcbcf29341a	20141127-am05-kiddeath	text_auto	Again this is a twelve yo boy video shows the rokie police officer fatally shooting to miraz immediately after	2
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	4d69c6814f82f5d64971b8c1f27eeab7	20150311-twt07-isgirls	text_auto	and criticized police for finding to see a crucial information with a senior police officers have no	3
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	e9a8fff07e9ab23e65cd846f62890d43	20141125-pm01-fergusonverdict	text_auto	what police officer will not even good styles of the shooting death of an unarmed eighteen year old black	4
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	61e849573069ae02ce71f05061d99cc	20141125-twt06-policeshootings	text_auto	fixed play shootings this year including for dicks in texan reports gold coast dogs what police for call	5
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	44244b2edc50e95a01476942168c7f35	20150313-twt07-fergusonpolice	text_auto	michael brown dion on this killed by police last year is the shooting is not supporting a team plays vehicles	6
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	2e73c481c4cc909a650cd46c173c046f	20150314-am04-fergusonsat	text_auto	please place a hunting sason steaks in shooting at two police officers in citizens to read the presidents	7
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	508edf10d600afcd97a6e626dae025d7	20150226-am06-taserkids	text_auto	Villas of tighter guns in utah is only increased and not just on at all because just my public  Show	8
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	512ee194158489ba2c78ccb20ac58638	20141013-pm11-day1guns	text_auto	committee inclined gun crime eleven up with the to holla opposites of the debate police were on oneside	9
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	80bdebbd538dac747d765d7723ffb22a	20150311-rnam02-philippinesabuse	text_auto	In the phillipins police  I the preparing tourist more suspect among the most horrifying petafile ringside	10
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	68553637fbdd970354aa3ab696199d86	20150310-twt12-deaddog	text_auto	Delta crafts is generate plenty of controversy over his allegations of the ingredient and face lifts	1
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	a6bb7ed2cc4a6132adadbd2e538269a3	20150315-cr03-murderatcrufts	text_auto	finest dog show crossed on the season to update the cops trained tabloid headlines after the dogs to store	2
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	b411442ff3b151ad143db87cff251f6f	20131031-twt10-obesitycostrpl	text_auto	at hardly been marketed in the u s have so far showed a promising results in a fight three charles the	3
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	b3a0066135a414a46550c2d309d8f996	20141001-twt02-budgetmoves	text_auto	since the federal government handed down its controversial budget and for the first time in my have a glimmer	4
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	8840292604d24fcf2345983bf1c4e706	20141009-pm08-nukeuk	text_auto	built in britain since the nineteen ninety's controversial ruling for the thirty billion dollar bond guarantees	5
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	2ccad3af3f901cb00e525d3025966b47	20150210-twt07-kathrynmillardiv	text_auto	but milgram actually take to digest a place in a dog and a little something like this and people we can	6
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	e661f71963e96475fa188f41a465c2dd	20141209-eam02-refugeeboats	text_auto	them are traveling         on a company five five dogs or something     and it's nice and very vulnerable	7
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	86198e43e6e99de931fa4e210516a2c6	20150216-am01-morrisoniv	text_auto	rates by a implementing polls  We currently have my dog right Under under los trace in the gum and continued	8
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	9206746975a3cb3031fe167a2476434e	20150318-twt08-israelpoll	text_auto	impala papa papa Thank you roll very much is a dog runs sicism is room I guess old photos real choose	9
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	6175a053789cb42c3554d00ce3222b60	20150217-twt05-greyhoundfallout	text_auto	teachers dozens of people using my biking to give a dog a competitive advantage on the track star the well	10
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	86919e2a75ea2c2c8ad734b34ecbf24	20150228-cr01-balinine	text_auto	patients to australian tennis families my you in sycamore in and teach a monkey throw in bali since two	1
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	10a24da47400132fdb9bce6bf4cdd2c8	20150205-twt02-balicraven	text_auto	in my room circa myron won't be executed for their crimes execution isn't it effect a it scared out of	2
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	eb2fd4eeb3a204e76d65ab7b85c1e089	20150213-twt02-ruddockbali9	text_auto	list charts are the to australian smith on a prison in preparation for the executions and is a meeting that's	3
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	a6d7e7357dcdc4c796a1e7409a2f18c7	20150226-twt04-georgeqna	text_auto	concord on prison in bali  I get to be transferred to the on prison waiting to be executed in lewisville off	4
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	fa80cdb35acfc3f8c315c8d7114b78a7	20150218-twt01-balininevigil	text_auto	sycamore inn in a family  Say the more time together in bali the prime minister tony abbott is the delay in	5
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	1f90380cda9df2e199f6008faa72520d	20150226-twt03-balicall	text_auto	stavig inn express sick of mince pie did the executions advantage hannah mars Myron would not forsake	6
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	83ba4cf28e580e9bbef090683ca43a10	20150213-pm03-bishopiv	text_auto	julie bishops is tourists my boycott bali indonesia does execute to ringling  This is too much to write	7
