query_id	query	doc_id		filename	summary_type	summary	rank
2_2c44410773b903bb460bdb70df79e673	heart transplant of stopped heart	2c44410773b903bb460bdb70df79e673		20141024-twt03-heartbreakthrough	text_manual	have successfully transplanted a heart that had stopped beating    The donor heart was dead for 20 minutes	1
2_2c44410773b903bb460bdb70df79e673	heart transplant of stopped heart	7e853c11f6e7fdc7202541fef4c9207c		20141009-am07-defribribillatorfail	text_manual	Australians are needlessly dying from heart attacks because up to a quarter of the electronic	2
2_2c44410773b903bb460bdb70df79e673	heart transplant of stopped heart	c0ad03d454aa529807ff9b86ae97bc92		20131031-twt07-templedome	text_manual	subsequently stopped Muslim worshippers from visiting the Al-Aqsa mosque - the holy site at the heart of the	3
2_2c44410773b903bb460bdb70df79e673	heart transplant of stopped heart	4165c841b2b479237d84167db48e769e		20141120-am07-oxygenhurtsrpl	text_manual	routinely giving oxygen to heart attack patients may cause more damage to the heart muscle    The findings	4
2_2c44410773b903bb460bdb70df79e673	heart transplant of stopped heart	55df1a56996a4085299f815658c845e5		20150225-am07-angerattack	text_manual	between the emotion and heart attacks    A study has found the risk of heart attack is more than eight	5
2_2c44410773b903bb460bdb70df79e673	heart transplant of stopped heart	8b7423a39092227b30331fcd34f141f		20141105-twt11-morecup	text_manual	by a large heart muscle mass and a really rapid heart rate  The conduction through the heart becomes d	6
2_2c44410773b903bb460bdb70df79e673	heart transplant of stopped heart	7ddf9455d8985b5d827bbe45cf2b232c		20141105-am01-melbcupdeathscupfollow	text_manual	due to heart failure      Heart failure of course just means that the heart stopped  There	7
2_2c44410773b903bb460bdb70df79e673	heart transplant of stopped heart	c7b0d23ff3fbc7f2bb630bc77039b23e		20141013-twt11-cambodiasurgery	text_manual	in desperate need of heart surgery    On this trip, the doctors from Open Heart International say they're	8
2_2c44410773b903bb460bdb70df79e673	heart transplant of stopped heart	7e0f03ed3065b2e7a64da5151d7a56b8		20150224-twt12-thermomixslab	text_manual	you back to Canberra for one of the more light-hearted moments in the Senate estimates hearings    The	9
2_2c44410773b903bb460bdb70df79e673	heart transplant of stopped heart	8c40390f97c6bbed5d2c6539d74e5514		20141215-twt10-dental-divide	text_manual	medical conditions, including stroke and coronary heart disease    Rachel Carbonell reports	10
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	2fb5e2affb90eae4a57febcfe4e7c892		20141017-pm05-bigjim	text_manual	you to tell lies    Only about my weight      Big Jim Byrnes under cross-examination	1
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	ee574969e572723d870fa773dc11dad3		20141219-twt08-unioncommissionrpl	text_manual	the trade union movement    And anybody who has a genuine interest for the longevity of the trade union	2
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	356af97f27e0b23b6ad7268539000539		20141111-pm01-tradedeal	text_manual	ACTU (Australian Council of Trade Unions) and the International Trade Union Confederation have written	3
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	6d0f60c8a5815e0a714931bc4cae84ce		20141219-pm04-commissionfollow	text_manual	The trade union royal commission's interim report says charges should be considered against	4
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	2a3f38cb03ec0dfbcffe210013862258		20141031-pm01-rplcunionstaskforce	text_manual	Counsel assisting the royal commission into trade unions says the former prime minister Julia Gillard	5
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	21ea15b1aab631ca3a349609299045d3		20141101-sam02-unionfallout	text_manual	The senior lawyer assisting the trade union royal commission has cleared the former prime	6
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	ba34e86a5afc38bf1ab10f7a20c1bce4		20141008-rnam03-brandiscommision	text_manual	The Royal Commission into Trade Union Governance and Corruption has been given more money	7
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	fe66eead0455fc7fb9a63cd3176ace2f		20141007-pm02-commissionextended	text_manual	Government has extended the royal commission into trade union governance and corruption by another year	8
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	abd8e3e52d3fd52a511d6a6fd851520f		20150209-twt05-workplacereax	text_manual	the economy    And the Australian Council of Trade Unions is asking the Government to come up with what	9
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	a35d320258f3cecf94fb65c55a439a5d		20141220-am07-cfmeu	text_manual	Mining and Energy Union (CFMEU) has dismissed the Royal Commission into Trade Union Governance and Corruption	10
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	4b0cd3497690108467b59635b8b674d4		20141125-pm05-clivejames	text_manual	people hit it    (Clive James reading Japanese Maple from BBC's Front Row)   Japanese Maple    Your death	1
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	ebe2d4b23a734557b4ea473f40c33054		20142512-sos-clivejames	text_manual	people hit it   (Clive James reading Japanese Maple from BBC's Front Row)   Japanese Maple    Your death	2
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	46bcaf47ce9f84a7231ca557cb122ab4		20141209-am07-japan-secrets	text_manual	new laws as draconian and protests indicate many Japanese believe they're abuse of democracy and the right	3
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	cfb7f1962de3a9d2320c7245ba29c7e2		20141016-am08-japanesecuisine	text_manual	don't Japanese cuisine will become extinct and our culture will die     Japanese children	4
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	fd16d9f726395c60b729970d7efb6127		20150327-pm10-subspromise	text_manual	with Japanese prime minister Shinzo Abe for Japan to build the vessels    But a former Japanese comm	5
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	85a8420c5a2b2c393331d52b0a1caa45		20141021-am08-womenministers	text_manual	violations    The others stand accused of links to Japanese Neo Nazis and increasing tensions with China by	6
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	5e13a29f9a1c896c899faa6d8e7f2f46		20141215-twt04-terroranalyst	text_manual	the Lowy Institute in Sydney  He joins me now    James, thanks very much for talking to us    So much	7
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	68108a0ebc07bbc308400b5111597382		20141018-sam05-sexistacademics	text_manual	One academic who once managed the now suspended poetry professor says she wasn't surprised to hear about	8
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	9760fd2cc11acfca3dcde285f365bfd3		20141101-sam03-uniculture	text_manual	Sydney University's professor of poetry Barry Spurr hit the headlines a few weeks ago after	9
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	c3241b48da5574eecbfd8179a50c03ad		20141218-pm06-spurrquits	text_manual	Barry Spurr, the controversial Sydney University poetry professor accused of sending racist and sexist	10
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report_childcare system	5f7f3b29f264023e003de0db4a787e40		20150220-twt01-childcarepols	text_manual	overhaul of Australia's childcare system    The Productivity Commission's long awaited report has been publicly	1
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report_childcare system	6212178bd1d20aba5e62bb288cffc2da		20141120-twt03-ACCCCFMEU	text_manual	economy    It affects competition, it affects productivity  I mean these are allegation, I keep saying	2
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report_childcare system	f8d8a7f6b45151cb637a11c876044727		20150212-am02-morrison	text_manual	what you've got planned? You've had the Productivity Commission's final report into childcare since November	3
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report_childcare system	2318bcdfc1c2a2df63f2f7f8f2a5ccd1		20141208-pm02-murrayinquiry	text_manual	include financial firms forced to make sure their products are suitable for customers and regulators be given	4
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report_childcare system	a35d320258f3cecf94fb65c55a439a5d		20141220-am07-cfmeu	text_manual	as a "colossal waste of money"    The royal commission's interim report, released yesterday, has called	5
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report_childcare system	ca6b0aa8d55218671fbc542140fd5262		20141118-pm08-meshaction	text_manual	investigating six pelvic mesh or tape products made by American Medical Systems, including Mrs Datar's surgical	6
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report_childcare system	82419296fcc3b476acabc9da8d63f9e6		20141104-twt10-pasturepests	text_manual	says new pasture plants are bred to increase productivity, grow faster and tolerate extremes which makes	7
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report_childcare system	25dd60cb8fa9ad5f68e620b42befa813		20141208-pm03-consumerfsi	text_manual	financial products      I think what David Murray has recognised is the current system for disclosure	8
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report_childcare system	11697f491f88ad0f6d963be77cef06fc		20141027-pm09-foodlabelling	text_manual	The committee recommends a system that tells consumers where the product was made or manufactured, but	9
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report_childcare system	479e076901716a4e497c00d19f9436c7		20150202-pm04-abbottchildcare	text_manual	anxiously awaiting the release of a comprehensive Productivity Commission report on childcare, which the Federal	10
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	6fb77da40736a0ad269525fbbe27cf08		20150203-rnam04-thailandunrest	text_manual	Samantha Hawley filed this report from Bangkok    (Sound of a bomb going off)     Loud enough	1
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	8ae1346fac8d0b760eea41eb58d3bf03		20150207-cr-03-thailand	text_manual	as South East Asia correspondent, the city of Bangkok was in disarray    (Sound of crowd chanting)	2
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	38f3051bf46ff86d4121535ccdd499ba		20141210-twt08-hambalitortorture	text_manual	August the 11th 2003 was a good day for the CIA in Bangkok    They arrested two point men for Jemaah Islamiyah	3
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	c2753eb53b1e0c3bf43bb592c61da1ba		20150401-rnam03-bostontrialrpl	text_manual	Tsarnaev will be found guilty of his role in the bombing that killed three people but his lawyers already	4
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	c33653c4c7d6f87262abc5a249f56b4c		20150327-am05-yemenattacksrpl	text_manual	Saudi Arabia has intensified its bombing in Yemen targeting Shiite rebels who've taken over	5
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	adfa21e6a4d2e5196e085e68fdaab02b		20150305-rnam04-bostombombtrial	text_manual	thousand    (Sound of a bombs going off and screaming)     The two bombs went off within 10 seconds	6
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	140b842960ca0e6d0a81b0bc8e81afa9		20150309-am08-tokyofirebombings	text_manual	most deadly bombing raid in world history  Seventy years ago today the Americans fire bombed Tokyo to force	7
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	86b8be512b0c02f362dcdecc0ab7a02e		20141013-am06-iraqis	text_manual	been rocked by a series of suicide and roadside bomb attacks that have killed dozens of people, including	8
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	21575fa483c63baca9a3948dd20dfd4e		20150313-eam01-iraqibattles	text_manual	spokesman for Iraq's military says the alleged suicide bombing by Melbourne teenager Jake Bilardi in Iraq yesterday	9
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	2e1f762dda50cd63653dc4770e557c0b		20150312-pm01-bilardiunpacked	text_manual	terrorist bombing atrocities across Melbourne    The teenager called the plan to unleash bombs at shops	10
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	7a82939469671ecb72cd20641459fc67		20141010-twt09-where-s-kim	text_manual	tonight, for the 69th anniversary of the ruling Workers' Party    For the past two years Kim Jong-un has marked	1
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	8bcc3765ba4d798ee43b6550723e321a		20141205-twt09-kimname	text_manual	two former leaders - Kim's father, Kim Jong-il, and grandfather, Kim Il-sung    Barney Porter has the story	2
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	ca22c7069e56d7a71375d5125177db8b		20141014-twt08-kimappears	text_manual	and Friday's celebrations for his party's 69th anniversary    His prolonged absence has fed rumours he'd	3
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	8aeaab381d335de56e4c430006962e23		20141007-twt02-colescasuals	text_manual	(ACTU) is pushing for new rules that would make it easier for casual workers to secure permanent jobs	4
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	e1cbfaf62302963cf375e330765dcff2		20141119-twt02-financialchanges	text_manual	split inside the Palmer United Party is likely to derail changes to the rules on financial advisers    Jacqui	5
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	fdfc0b00b46f9f9b3a2bd95d29a03740		20150203-am03-macfarlaneiv	text_manual	changed anything or has he just dug in and warned his party that he's not going to go easily?	6
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	ba9e005b95ce7bbb3d87b8da90f97d26		20150210-pm11-nigeriaelection	text_manual	chance the ruling party would be voted out for the first time since the end of military rule in 1999	7
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	24cf7d44361f8ea94be2a9b3bc9b612		20150326-pm04-offshorevisas	text_manual	Australia, Mick Doleman, says the ruling has implications for foreign workers currently employed offshore	8
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	59a5d42ffa16087458401e8dcb0ba327		20150206-twt09-bushfirepayout	text_manual	electrical conductor    But on the eve of the sixth anniversary of Black Saturday, AusNet Services, formerly	9
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	2e9f6cc5022dd40f2b2228f5763b4c71		20150324-twt03-educationspending	text_manual	broad, why do you say it's then outside the rules?    Well, because it's inaccurate and it's	10
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	59a5d42ffa16087458401e8dcb0ba327		20150206-twt09-bushfirepayout	text_manual	sixth anniversary of Black Saturday, AusNet Services, formerly known as SP AusNet, has decided to settle	1
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	7b62064f74efab3b08e799921e33cd07		20150206-pm05-ausnetcompo	text_manual	tomorrow that the Black Saturday bushfires devastated Victoria  Today, electricity provider AusNet Services agreed	2
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	97d0c86cc901e16563dcb0f52761bd08		20141110-pm09-firepreview	text_manual	again after being all but wiped out in the Black Saturday Bushfires    But, as with every year, residents	3
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	fee0a8814a6d60ab897f37b68e290718		20141008-twt05-baddividents	text_manual	to an end    A report has found that dividend payouts by Australian companies are almost double the world	4
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	ca90562731d0816ed6f09f8abf4af62c		20150213-eam03-rioprofit	text_manual	Still, investors gave their increased dividend payout and a two billion dollar share buyback plan the	5
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	7e5cda2d3f61b2de094e2e3eec6eadb0		20150328-sam06-agripaper	text_manual	latest target of Cabinet's powerful "razor gang"    Saturday AM has learnt that Barnaby Joyce's prized document	6
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	35c9ca70bfd63579a4f1f5995881fec2		20141031-eam03-anzaccentenary	text_manual	symbolic departure of a flotilla of naval ships on Saturday      Anna Vidot	7
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	3161db5189a02c45644a5b16ee82b899		20141118-pm10-whithersobit	text_manual	he was loved by all'   "   Reg Withers died on Saturday, surrounded by his family  He was 90 years old	8
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	75e69d461d17b17aa2d3af8de0b3ef71		20150317-twt08-boxingdeath	text_manual	featherweight bout against Filipino, John Moralde, on Saturday night    He was put into an induced coma at Brisbane's	9
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	180ef793063022d0fe3aa352c8dece62		20141220-am04-bonitamersiades	text_manual	Bonita Mersiades worked on Australian failed bid for 2022 games and was outed as	10
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	ac46b26e8ef3b971959e410108801c88		20150216-eam03-freedomrides	text_manual	Wales    The Freedom Rides, as they became known, were lead by the late Charles Perkins  This week his	1
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	16a5aeb80231da572d417ad1a5fadfe7		20150217-pm06-geraldstoneivrpl	text_manual	named Charles Perkins set out for outback New South Wales on what they called the Freedom Ride    Modelled	2
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	87ccee60d4f5ed6ea773bce5d3717092		20150218-am07-freedomleaves	text_manual	as the Freedom Ride    The University of Sydney students were led by the late Charles Perkins    Here	3
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	84af6b0a20481c9ea2162bc9c331e710		20150220-rnam05-moreepreview	text_manual	segregation    It was the flashpoint of the 1965 Freedom Ride when a violent race riot hit national headlines	4
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	8ecfc946d83ff04eca51d39d42f35338		20150216-twt10-morefreedom	text_manual	members   Charles Perkins who led the Freedom Rides demanded change   (Excerpt from 1965	5
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	9a2a8c784ff3d7d0a3159f4d6f8bb174		20131031-twt08-ebolanurse	text_manual	has broken her home quarantine by going for a bike ride    While Kaci Hickox sets herself on a collision	6
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	1fea6f593e59f15573594ff721a108bf		20140207-sam-07-skateboards	text_manual	skaters will participate in the Australian Bowl-riding Championships    Organisers say, despite the inherent	7
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	7b5c9b6ef229aaa698fafc6e295ed42b		20150309-twt03-balilatest	text_manual	are facing execution    They've have taken a ferry ride from Cilacap to Nusa Kambangan this morning    Our	8
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	19fea3955328892076428c59e91d819c		20150309-pm10-canetoads	text_manual	around 55 kilometres a year    Now they're hitching rides to the big smoke      They opened the	9
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	1ed694cdc383b6f52199406e58f731e3		20141024-eam02-murdochcensorshiprpl	text_manual	remarkable relevance today regarding press freedom and freedom of speech      In his younger	10
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	33e6d6777f3f00bcab0618de79c1ef89		20141209-pm10-absreport	text_manual	figures can be trusted    The ABS has accepted all the recommendations from an independent report into	1
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	5c33467cefeeba65f1ae75dd728837e		20141017-twt06-brandisiv	text_manual	decision about which of these recommendations to accept    If we were to accept them all for arguments sake	2
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	dbae99556473ba28fd90c7a24a2b61f3		20150401-rnam01-ianharperiv	text_manual	Australia's competition laws in 20 years has recommended a major overhaul of the way we do business across	3
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	7dd028fd55dd49f8a6c25b52232e74f3		20141119-eam03-japanelections	text_manual	minister Shinzo Abe has called a snap election two years ahead of schedule    Mr Abe plans to delay an	4
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	a0507d6f53e4403ffd0e6188cc70dad0		20141203-pm09-mecicineapprovals	text_manual	to bypass Australia's regulator altogether by accepting certifications from regulators in Europe or the	5
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	7cb8ae15a7174e073fc40377da54c8f5		20150401-twt01-brucecompetition	text_manual	several major industries    One of the key recommendations of the Harper review is that the rules on pharmacy	6
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	36dbb9b519141c5354738ab5c9bf361f		20141017-twt05-foreignfighters	text_manual	both the Government and Labor accepted this committee's recommendations to it    Since then we've seen	7
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	1cfa98ccb84d7a4146e83c534f731827		20141009-rnam03-ryanabs	text_manual	Statistics (ABS) admitted recent monthly figures were probably dodgy    The credibility of the ABS numbers	8
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	b6f7fc76e7850398768cc82c4f4eef42		20141104-twt05-unionabbott	text_manual	their colleagues in uniform have been forced to accept    The union's national secretary Nadine Flood	9
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	d2e749c402d77847a64d2b09d29321b0		20141213-am07-japan	text_manual	expected prime minister Shinzo Abe will win a third term in a landslide    Mister Abe will then become Japan's	10
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	556976dd99b275f62ca8a2b5e23c9b2b		20141219-pm06-martintribute	text_manual	The makeshift floral tribute for the victims of Monday's deadly siege in Sydney is cascading	1
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	d9179726d6b645c885269451891dcf1a		20141218-twt03-siegethursday	text_manual	The floral tribute outside the Lindt Cafe at Martin Place has turned into a sea of	2
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	7651ce82f1625db7a03974e5f6d47a66		20141216-twt03-martinplacetribute	text_manual	been at Martin Place this morning and filed this report      It's a floral tribute that keeps	3
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	34624b1831c1099da0b05753f501643		20141216-pm02-muslimsmartinplace	text_manual	Among the mourners in Martin Place are Muslim Australians, who say the siege had nothing	4
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	655675bc4a558d0f3efb2714c2f5e972		20141216-pm01-siegetribute	text_manual	and chocolates to the sea of tributes that now spills across Martin Place, outside the Lindt cafe    Before	5
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	a5d0df31047c6ea825e8f88fe8f0e8ae		20141217-twt04-johnobrian	text_manual	across the paving stones that cover Sydney's Martin Place as Sydneysiders visit the scene of yesterday's	6
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	c0ba0f60580bba3b396dc21c6c215644		20141219-twt02-sydneysiegefridayrpl	text_manual	precious baby in a few months     The floral tribute has also provided some relief to the victims'	7
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	cb4d265aa16dd318be703bdfdb6aa752		20141215-twt2-abbottpenguin-RPL	text_manual	a short statement on the hostage incident in Martin Place in Sydney    New South Wales Police are responding;	8
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	18d76c229a6ed307ed130fbeae591e4d		20141215-twt3-lindtworker-RPL	text_manual	Bruno says he usually works in the Lindt Cafe in Martin Place there, the centre of this operation, but when	9
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	86c90bf9dd9a890b71ea55bb847584eb		20141218-twt01-gunsfollow	text_manual	was incredulous and exasperated to learn the Martin Place gunman was on bail    Tony Abbott believes it	10
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	38099afc5500bf2361a91e5761557ad2		20141213-am03-autopsy	text_manual	the 12-year-old boy who was shot and killed by a Cleveland police officer, after he mistook a toy gun	1
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	83b679331551ae26782fdfcbcf29341a		20141127-am05-kiddeath	text_manual	this is a 12 year old boy     The video shows a rookie police officer fatally shooting Tamir	2
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	4d69c6814f82f5d64971b8c1f27eeab7		20150311-twt07-isgirls	text_manual	pistol, the executioner appears to be no more than 12-years old      Barney Porter there	3
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	e9a8fff07e9ab23e65cd846f62890d43		20141125-pm01-fergusonverdict	text_manual	a white police officer will not even go to trial over the shooting death of an unarmed 18-year-old black	4
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	61e849573069ae02ce71f05061d99cc		20141125-twt06-policeshootings	text_manual	The Police Ethical Standards Command is now investigating six police shootings this year, including	5
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	44244b2edc50e95a01476942168c7f35		20150313-twt07-fergusonpolice	text_manual	there's been widespread condemnation of the shooting of two police in the racially troubled Missouri city	6
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	2e73c481c4cc909a650cd46c173c046f		20150314-am04-fergusonsat	text_manual	For a second day, US police are hunting for the suspects in a shooting of two police officers in Ferguson	7
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	508edf10d600afcd97a6e626dae025d7		20150226-am06-taserkids	text_manual	the handling of Tasers, but police say they need more not fewer stun guns on the streets    They say the	8
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	512ee194158489ba2c78ccb20ac58638		20141013-pm11-day1guns	text_manual	using a semi-automatic 22 rifle from about 12-years-old, shooting rabbits for mum to cook  I also used a	9
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	80bdebbd538dac747d765d7723ffb22a		20150311-rnam02-philippinesabuse	text_manual	and half years old and the oldest, so far, is like 13 years old     Police allege one	10
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	68553637fbdd970354aa3ab696199d86		20150310-twt12-deaddog	text_manual	The British dog show Crufts has generated plenty of controversy over the years    Allegations	1
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	a6bb7ed2cc4a6132adadbd2e538269a3		20150315-cr03-murderatcrufts	text_manual	arguably most famous dog show, Crufts, an Irish setter dropped dead    "Murder at Crufts" screamed the tabloid	2
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	b411442ff3b151ad143db87cff251f6f		20131031-twt10-obesitycostrpl	text_manual	with obesity on the rise, some specialists say controversial methods, such as medication, could be what's	3
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	ff434d9dc801d2234666cc5741e6b013		20141116-cr03-poppies	text_manual	down to the Underground tunnel located by the hot dog stand where you can access__     I'm standing	4
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	6175a053789cb42c3554d00ce3222b60		20150217-twt05-greyhoundfallout	text_manual	dozens of people using live baiting to give their dogs a competitive advantage on the track    They were	5
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	e187bf84701f6f06c3ca84354ce98bdf		20141215-pm10-eastwestcase	text_manual	to the election    We always said that this was a dog of a project, this is worse than creative writing	6
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	ea8dc889e15d85877af415a4a5a60990		20150302-twt01-mentalhealth	text_manual	and intensity of care     The Black Dog Institute says it would like to see a whole-of-government	7
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	9b6ce3e5a62d2490a3a8e8bcef1f4389		20150311-twt06-hilaryqanda	text_manual	has hit its first real bump in the road    A controversy over the email address she used while serving	8
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	7bd425179951becfa62b4f12568e9d6c		20141124-twt10-koaladog	text_manual	a koala detection dog to help work on conservation projects    Maya is the only dog of her kind in the	9
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	bb9234b1fa8dabf42e752949bd5bda1b		20150320-twt09-pakexecutions	text_manual	postponed the execution of a death row prisoner controversially convicted as a teenager, but rights groups	10
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	fa80cdb35acfc3f8c315c8d7114b78a7		20150218-twt01-balininevigil	text_manual	against Indonesia if it carries out the execution of the two Australians    While the Indonesian government	1
