query_id	query_terms	doc_id	audio_filename	summary_type	summary	rank
0_82c5e5c185ebe7d826354ea6052c13f3	free trade china australia	d7c28acc56a77caec63022ee9a6aa1f	20141110-rnam02-robbfta	text_metadata	China free trade deal 'within striking distance'  Robb  The catch cry of the Coalition when it came to	4
0_82c5e5c185ebe7d826354ea6052c13f3	free trade china australia	645f4da2d0f6b2f86e16a610645fb592	20141121-pm06-ianverrender	text_metadata	the free trade deal with China mean for us?  Amid all the hoopla of the G20 last week, Australia signed	5
0_82c5e5c185ebe7d826354ea6052c13f3	free trade china australia	ac03968660246a35fc776eb1d710b4f0	20141205-pm08-robexplosion	text_metadata	basking in the glory of having secured the China-Australia free trade deal  Andrew Robb was back in Beijing	6
0_82c5e5c185ebe7d826354ea6052c13f3	free trade china australia	24386d55a7df5518835764c289ac27fd	20141010-rnam05-coal	text_metadata	be removed with the signing of a free trade agreement, possibly as soon as November	7
0_82c5e5c185ebe7d826354ea6052c13f3	free trade china australia	e790881cd6f9adf80d07d5fa157dbe4f	20141107-am02-beijingcross	text_metadata	weekend with Australia and China believed to be close to signing off on a free trade agreement soon  Tony Abbott	8
0_82c5e5c185ebe7d826354ea6052c13f3	free trade china australia	7383cd3a293d78ef4f0d5d89fe3a67f8	20141117-pm02-ftadeal	text_metadata	the conclusion of negotiations on the China-Australia Free Trade Agreement (ChAFTA)  The Government says	9
0_82c5e5c185ebe7d826354ea6052c13f3	free trade china australia	8196ba778949453ed56fff79b541e2a2	20141111-twt03-chinacurrency	text_metadata	benefits to Australia of a free trade deal  The Abbott Government has been boasting it will sign a free trade	10
2_2c44410773b903bb460bdb70df79e673	heart transplant of stopped heart	2c44410773b903bb460bdb70df79e673	20141024-twt03-heartbreakthrough	text_metadata	surgeons transplant a dead heart  Australian researchers and surgeons have successfully transplanted a heart	1
2_2c44410773b903bb460bdb70df79e673	heart transplant of stopped heart	7e853c11f6e7fdc7202541fef4c9207c	20141009-am07-defribribillatorfail	text_metadata	Broken heart defibrillators costing lives  Australians are needlessly dying from heart attacks because	2
2_2c44410773b903bb460bdb70df79e673	heart transplant of stopped heart	c0ad03d454aa529807ff9b86ae97bc92	20131031-twt07-templedome	text_metadata	subsequently stopped Muslim worshippers from visiting the Al-Aqsa compound, the holy site at the heart of the	3
2_2c44410773b903bb460bdb70df79e673	heart transplant of stopped heart	4165c841b2b479237d84167db48e769e	20141120-am07-oxygenhurtsrpl	text_metadata	likely to have subsequent heart attacks in hospital and exhibit increased heart damage on MRI scans six	4
2_2c44410773b903bb460bdb70df79e673	heart transplant of stopped heart	55df1a56996a4085299f815658c845e5	20150225-am07-angerattack	text_metadata	Anger-prone at greater risk of heart attack  study  New research has found that angry outbursts can put	5
2_2c44410773b903bb460bdb70df79e673	heart transplant of stopped heart	7ddf9455d8985b5d827bbe45cf2b232c	20141105-am01-melbcupdeathscupfollow	text_metadata	Reasons for Melbourne Cup favourite's heart failure may remain a mystery  The initial results from a	6
2_2c44410773b903bb460bdb70df79e673	heart transplant of stopped heart	8b7423a39092227b30331fcd34f141f	20141105-twt11-morecup	text_metadata	Melbourne Cup favourite Admire Rakti died from heart failure after yesterday's race  The final results	7
2_2c44410773b903bb460bdb70df79e673	heart transplant of stopped heart	283dfe5d480452eb72c0eba384bae2bd	20141106-pm08-edfollisiv	text_metadata	Inside the dark heart of narco-terrorism  Edward Follis is a former undercover Drug Enforcement Admi	8
2_2c44410773b903bb460bdb70df79e673	heart transplant of stopped heart	8c40390f97c6bbed5d2c6539d74e5514	20141215-twt10-dental-divide	text_metadata	fatal medical conditions such stroke and coronary heart disease	9
2_2c44410773b903bb460bdb70df79e673	heart transplant of stopped heart	c299de158241f5ce98b060af90665d8b	20141205-amobesityhormaone	text_metadata	high blood pressure, which is a major cause of heart disease  The hormone, leptin, which is secreted	10
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	2fb5e2affb90eae4a57febcfe4e7c892	20141017-pm05-bigjim	text_metadata	Big' Jim Byrnes accused of fabricating evidence to trade union royal commission to settle old score	1
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	ee574969e572723d870fa773dc11dad3	20141219-twt08-unioncommissionrpl	text_metadata	Trade union royal commission calls for charges against union officials  The Royal Commission into Trade	2
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	356af97f27e0b23b6ad7268539000539	20141111-pm01-tradedeal	text_metadata	Trans-Pacific Partnership trade agreement  The ACTU and the International Trade Union Confederation have written	3
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	6d0f60c8a5815e0a714931bc4cae84ce	20141219-pm04-commissionfollow	text_metadata	Government wants new laws in wake of union royal commission report  The Trade Union Royal Commission's interim	4
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	2a3f38cb03ec0dfbcffe210013862258	20141031-pm01-rplcunionstaskforce	text_metadata	Trade union royal commission clears Julia Gillard of any crime  There's a call for charges to be laid	5
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	21ea15b1aab631ca3a349609299045d3	20141101-sam02-unionfallout	text_metadata	against union figures in wake of royal commission  The senior lawyer assisting the trade union royal	6
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	ba34e86a5afc38bf1ab10f7a20c1bce4	20141008-rnam03-brandiscommision	text_metadata	into Trade Union Governance and Corruption has been extended by a  year  The Attorney-General George Brandis	7
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	fe66eead0455fc7fb9a63cd3176ace2f	20141007-pm02-commissionextended	text_metadata	Labor and union outraged at Royal Commission extension  The Royal Commission into Trade Union governance	8
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	abd8e3e52d3fd52a511d6a6fd851520f	20150209-twt05-workplacereax	text_metadata	side of the fence, the Australian Council of Trade Unions has called for end to big budget cuts	9
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	a35d320258f3cecf94fb65c55a439a5d	20141220-am07-cfmeu	text_metadata	CFMEU  The construction union has dismissed the Royal Commission into Trade Union Governance and Corruption	10
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	4b0cd3497690108467b59635b8b674d4	20141125-pm05-clivejames	text_metadata	Clive James on his new poetry book and his distinctive voice  Clive James - as a recent ABC TV series	1
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	ebe2d4b23a734557b4ea473f40c33054	20142512-sos-clivejames	text_metadata	hoping, with a new volume of poetry, Poetry Notebook  2006-2014  Clive James spoke to Mark Colvin about	2
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	46bcaf47ce9f84a7231ca557cb122ab4	20141209-am07-japan-secrets	text_metadata	New Japanese secrecy laws criticised as extreme  In Japan tough secrecy laws will come into effect tomorrow	3
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	cfb7f1962de3a9d2320c7245ba29c7e2	20141016-am08-japanesecuisine	text_metadata	not pasta, curry and burgers  Around the world Japanese food is revered for its taste and nutrition, but	4
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	fd16d9f726395c60b729970d7efb6127	20150327-pm10-subspromise	text_metadata	former Japanese commander in chief laughs off suggestion of a secret deal  A former Japanese commander	5
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	bec1f8dc016b9d3e77cc627b9899da67	20141028-twt02-gst-budget	text_metadata	Clive Palmer pans Abbott's call for 'mature debate' on federalism and GST  Clive Palmer has panned the	6
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	c996be9cc9564caa773ea85d18f832e2	20141113-eam03-lambiewarning	text_metadata	senators and Clive Palmer  Palmer United Senator Jacqui Lambie has lashed out again at her leader Clive Palmer	7
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	8bda23b6f747d82e34b1c7b2b1156b10	20141219-twt01-crookarrestqnapalmerrespondsrpl	text_metadata	Clive Palmer's media adviser Andrew Crook detained over alleged kidnapping plot  Clive Palmer's media	8
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	85a8420c5a2b2c393331d52b0a1caa45	20141021-am08-womenministers	text_metadata	Scandals undermine Japanese PM's plan to empower women  The plan by Japanese prime minister Shinzo Abe	9
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	5e13a29f9a1c896c899faa6d8e7f2f46	20141215-twt04-terroranalyst	text_metadata	Martin Place siege  Terror analyst James Brown cautions against jumping to conclusions  A terror analyst	10
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report_childcare system	5f7f3b29f264023e003de0db4a787e40	20150220-twt01-childcarepols	text_metadata	Government has released the Productivity Commission's report into the childcare system, which recommends a single	1
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report_childcare system	6212178bd1d20aba5e62bb288cffc2da	20141120-twt03-ACCCCFMEU	text_metadata	boycotts of Boral products  The Australian Competition and Consumer Commission's (ACCC) proceedings	2
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report_childcare system	ca6b0aa8d55218671fbc542140fd5262	20141118-pm08-meshaction	text_metadata	American Medical Systems after women allegedly suffered painful complications their products	3
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report_childcare system	479e076901716a4e497c00d19f9436c7	20150202-pm04-abbottchildcare	text_metadata	releasing a comprehensive Productivity Commission report into Australia's childcare system, which the Federal	4
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report_childcare system	a496eb0837ec52bed8e9b89ae2a2c19b	20150318-am03-medicinestpp	text_metadata	from investment to the environment and health products  Trade Minister Andrew Robb says he hasn't conceded	5
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report_childcare system	a35d320258f3cecf94fb65c55a439a5d	20141220-am07-cfmeu	text_metadata	Royal commission's findings 'prejudiced and biased'  CFMEU  The construction union has dismissed the	6
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report_childcare system	ebb8995a3a52f904420435b5e6cadb9e	20150305-eam01-igreport	text_metadata	says Australians need to work longer and more productively  Australia's prosperity risks being put under	7
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report_childcare system	da1c525bb624cc14dd569192716c4e3c	20150303-am04-abaresoutlook	text_metadata	the expected increase to farm production value  ABARES says farm production value will increase by 5 3 per	8
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report_childcare system	6d0f60c8a5815e0a714931bc4cae84ce	20141219-pm04-commissionfollow	text_metadata	royal commission report  The Trade Union Royal Commission's interim report says charges should be considered	9
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report_childcare system	4cdd91e175c06e0f6120020e018fe1c9	20141119-pm07-wedsrc	text_metadata	last month that the school apologised as the commission's hearings loomed	10
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	6fb77da40736a0ad269525fbbe27cf08	20150203-rnam04-thailandunrest	text_metadata	Bangkok security up after small bombs detonated outside busy mall  In Bangkok, security has been stepped	1
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	284aeaae9a5aaa45402e85c287074c63	20141001-twt11-thaistandards	text_metadata	food  A robotic tasting machine was unveiled in Bangkok last night with the aim of rectifying Thai food	2
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	85e0d36e5b0292936ddeb6ff5e64e8a3	20150314-am08-gorillamall	text_metadata	authorities order removal of gorilla living in Bangkok mall  It's taken three decades, but a campaign	3
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	aff1d7a09f1d75c395ab1dbb8f8b672	20150228-sam08-thailandmine	text_metadata	questioned why an Australian gold mine north of Bangkok has been permitted to reopen just six weeks after	4
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	c2753eb53b1e0c3bf43bb592c61da1ba	20150401-rnam03-bostontrialrpl	text_metadata	team in Boston bombing trial to focus on mitigating sentence  Defence team in Boston bombing trial to focus	5
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	c33653c4c7d6f87262abc5a249f56b4c	20150327-am05-yemenattacksrpl	text_metadata	Arabia steps up bombing of Shiite rebels in Yemen  Saudi Arabia has intensified its bombing in Yemen targeting	6
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	adfa21e6a4d2e5196e085e68fdaab02b	20150305-rnam04-bostombombtrial	text_metadata	Boston bombing trial opens with acknowledgement of guilt  The opening day of the Boston bombing trial	7
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	140b842960ca0e6d0a81b0bc8e81afa9	20150309-am08-tokyofirebombings	text_metadata	most deadly bombing raid in world history  Seventy years ago today the Americans fire bombed Tokyo to force	8
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	6f040cc26b881ba84ba29292d50669fa	20141121-am05-gammycitizen	text_metadata	has lodged papers at the Australian embassy in Bangkok and says she hopes it will give more certainty	9
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	3017c5426663e9ec8218eb3f292b4429	20150307-cr01-thaianthem	text_metadata	Asia correspondent Samantha Hawley reports from Bangkok	10
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	7a82939469671ecb72cd20641459fc67	20141010-twt09-where-s-kim	text_metadata	Tonight, when the nation's ruling party celebrates the 69th anniversary of its founding, we may just	1
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	8bcc3765ba4d798ee43b6550723e321a	20141205-twt09-kimname	text_metadata	placed on the names of Kim's father, Kim Jong-il, and grandfather, Kim Il-sung	2
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	ca22c7069e56d7a71375d5125177db8b	20141014-twt08-kimappears	text_metadata	Kim Jong-un reappears after six-week absence  After a 41-day absence from the public eye, and furious	3
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	2e9f6cc5022dd40f2b2228f5763b4c71	20150324-twt03-educationspending	text_metadata	says the campaign complies with the rules but Labor's spokesman Kim Carr says it can't be justified and	4
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	8aeaab381d335de56e4c430006962e23	20141007-twt02-colescasuals	text_metadata	security for casual workers  The Australian Council of Trade Unions is pushing for new rules that would make	5
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	e1cbfaf62302963cf375e330765dcff2	20141119-twt02-financialchanges	text_metadata	Financial Advice rules look set to unravel after PUP turmoil  The turmoil in the Palmer United Party is likely	6
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	fdfc0b00b46f9f9b3a2bd95d29a03740	20150203-am03-macfarlaneiv	text_metadata	Malcolm Turnbull were to rule out challenging for the leadership so that the party can get on with the business	7
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	ba9e005b95ce7bbb3d87b8da90f97d26	20150210-pm11-nigeriaelection	text_metadata	chance the ruling party would be voted out for the first time since the end of military rule in 1999	8
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	24cf7d44361f8ea94be2a9b3bc9b612	20150326-pm04-offshorevisas	text_metadata	Federal Court visa ruling  Maritime unions are warning hundreds of offshore workers are facing an uncertain	9
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	59a5d42ffa16087458401e8dcb0ba327	20150206-twt09-bushfirepayout	text_metadata	victims win $300m payout  On the eve of the sixth anniversary of the Black Saturday bushfire that all but destroyed	10
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	59a5d42ffa16087458401e8dcb0ba327	20150206-twt09-bushfirepayout	text_metadata	Black Saturday bushfire  Marysville victims win $300m payout  On the eve of the sixth anniversary of	1
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	7b62064f74efab3b08e799921e33cd07	20150206-pm05-ausnetcompo	text_metadata	class action on eve of Black Saturday anniversary  Electricity provider AusNet Services will have to pay	2
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	97d0c86cc901e16563dcb0f52761bd08	20141110-pm09-firepreview	text_metadata	environmentally - after it was all but wiped out on Black Saturday  But with fuel loads also rebuilding, residents	3
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	fee0a8814a6d60ab897f37b68e290718	20141008-twt05-baddividents	text_metadata	coming to an end  A report has found that dividend payouts by Australian companies are almost double the world	4
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	7f59b6c28c0b9cf2c5592085f99039f9	20141107-pm10-silkroadgone	text_metadata	Silk Road 2 0 and other black markets taken offline by FBI  The Federal Bureau of Investigations has	5
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	ade6d8a71c122665827cf2aacdfb96ad	20141203-twt06-chokingdeath	text_metadata	NYC cop cleared over chokehold death of unarmed black man  A US grand jury has cleared a second white	6
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	ca90562731d0816ed6f09f8abf4af62c	20150213-eam03-rioprofit	text_metadata	prices Investors gave their increased dividend payout and a two billion dollar share buyback plan the	7
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	b357464ff85c538d6d02f966157dd729	20141205-twt-09-fatalcomedy	text_metadata	Black comedy  research finds funniest comedians at most risk of premature death  New research has found	8
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	77b9ebadb4199d9737110bac29151ba6	20141204-pm02-nyverdict	text_metadata	to charge a white policeman over the death of a black man accused of selling illegal cigarettes has sparked	9
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	2fe6117d6d5cc6c5706c8fffa70ff791	20150325-twt02-frenchphoner	text_metadata	Black box uncovered from Germanwings plane crash  A German jetliner has crashed in the French Alps, killing	10
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	ac46b26e8ef3b971959e410108801c88	20150216-eam03-freedomrides	text_metadata	South Wales  The Freedom Rides, as they became known, were led by the late Charles Perkins  This week his	1
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	16a5aeb80231da572d417ad1a5fadfe7	20150217-pm06-geraldstoneivrpl	text_metadata	named Charles Perkins set out for outback New South Wales on what they called the Freedom Ride  Modelled	2
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	87ccee60d4f5ed6ea773bce5d3717092	20150218-am07-freedomleaves	text_metadata	in what's become known as the Freedom Ride  Some of those original Freedom Riders will leave Sydney today	3
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	84af6b0a20481c9ea2162bc9c331e710	20150220-rnam05-moreepreview	text_metadata	Moree remembers Freedom Ride race riot fifty years on  An ugly chapter in Australia's race relations	4
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	8ecfc946d83ff04eca51d39d42f35338	20150216-twt10-morefreedom	text_metadata	students from Sydney, led by Charles Perkins, travelled through regional New South Wales to expose the	5
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	80bd2bc1ec572e75b9f3a265353ea0e1	20150220-twt12-moree	text_metadata	Freedom Riders return to Moree  The Freedom Riders of 1965 have just arrived in the northern NSW town	6
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	f75c1289d0b7a9064a1bb1c3d9b65fb3	20150204-pmrn05-juliandisneyiv	text_metadata	and what the greatest challenges to press freedom and freedom of speech are in Australia	7
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	6dc4232478ce1fce529d5566069f5aca	20141013-twt07-hughmackay	text_metadata	Hugh Mackay  when individual freedoms are a social cancer  One of the country's best known social researchers	8
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	d3f39cbd1167c66bd5842dc117e0ae7c	20150202-pm01-greste	text_metadata	stepped off an Egypt Air plane at Larnaca and into freedom  PM speaks to his parents Lois and Juris Greste	9
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	96239419fc3425eca0df162ad33f030	20150203-rnam01-grestespeaks	text_metadata	Peter Greste speaks on freedom and those left behind  Peter Greste spent 400 days in a maximum security	10
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	33e6d6777f3f00bcab0618de79c1ef89	20141209-pm10-absreport	text_metadata	employment figures can be trusted  The ABS has accepted all the recommendations from an independent report into	1
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	5c33467cefeeba65f1ae75dd728837e	20141017-twt06-brandisiv	text_metadata	Government will decide next week whether to accept the recommendations, but he is welcoming the committee's	2
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	d2e749c402d77847a64d2b09d29321b0	20141213-am07-japan	text_metadata	Abe expected to win third term when Japan goes to polls  It's widely expected that Japanese prime minister	3
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	1cfa98ccb84d7a4146e83c534f731827	20141009-rnam03-ryanabs	text_metadata	Treasurer blames Labor for ABS dodgy jobs data  Treasurer Joe Hockey says he is unhappy about the volatility	4
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	86791776cc90f6afcbee01324d6a49fe	20150317-twt06-tradersinside	text_metadata	insider traders  An NAB trader and his friend from ABS headquarters have been jailed over the worst case	5
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	7dd028fd55dd49f8a6c25b52232e74f3	20141119-eam03-japanelections	text_metadata	minister Shinzo Abe has called an early election two years ahead of schedule  Mr Abe plans to delay an	6
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	58b724dfcc7e4fd89fd11f55c0b458e3	20141008-pm09-absjobs	text_metadata	ABS throws out three months worth of employment data  In a rare move, the Australian Bureau of Statistics	7
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	dbae99556473ba28fd90c7a24a2b61f3	20150401-rnam01-ianharperiv	text_metadata	competition laws recommends sweeping changes  Review of Australia's competition laws recommends sweeping changes	8
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	c13d856cc72a481196aeffa3d170d356	20141009-twt03-jobslive	text_metadata	Jobless rate up but ABS credibility under cloud  Business editor Peter Ryan says questions about the	9
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	54899f24a54289d89cd8d70c1310750b	20141022-twt05-absestimates	text_metadata	ABS says jobless survey quarantined from budget cuts  The Australian Bureau of Statistics is today rejecting	10
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	556976dd99b275f62ca8a2b5e23c9b2b	20141219-pm06-martintribute	text_metadata	Martin Place tributes flow for victims of deadly siege  The makeshift floral tribute for the victims	1
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	655675bc4a558d0f3efb2714c2f5e972	20141216-pm01-siegetribute	text_metadata	members of the public have flocked to Martin Place to lay floral tributes to the victims at a makeshift memorial	2
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	a5d0df31047c6ea825e8f88fe8f0e8ae	20141217-twt04-johnobrian	text_metadata	relief of escaping gunman  Floral tributes cover the area of Martin Place adjacent to the Lindt Cafe	3
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	7651ce82f1625db7a03974e5f6d47a66	20141216-twt03-martinplacetribute	text_metadata	Martin Place  floral tributes for victims of the Sydney siege  Hundreds of people have begun laying flowers	4
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	34624b1831c1099da0b05753f501643	20141216-pm02-muslimsmartinplace	text_metadata	among mourners at Martin Place  Thousands gathered in Sydney's CBD to pay tribute to the victims of the	5
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	d9179726d6b645c885269451891dcf1a	20141218-twt03-siegethursday	text_metadata	today where a huge tribute of flowers continues to grow  Those visiting Martin Place say they're still	6
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	cb4d265aa16dd318be703bdfdb6aa752	20141215-twt2-abbottpenguin-RPL	text_metadata	calm as hostage situation continues in Sydney's Martin Place  The Prime Minister has spoken to the media	7
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	18d76c229a6ed307ed130fbeae591e4d	20141215-twt3-lindtworker-RPL	text_metadata	Martin Place siege  Lindt worker Bruno arrived moments after siege began  Witnesses at Martin Place have	8
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	86c90bf9dd9a890b71ea55bb847584eb	20141218-twt01-gunsfollow	text_metadata	Abbott incredulous and exasperated to learn Martin Place gunman was on bail  Prime Minister Tony Abbott	9
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	82db161eff74e9c6490d4075cacb37a6	20141215-twt01-siegeleadall	text_metadata	Martin Place siege underway in Sydney CBD  There appears to be a hostage siege underway at a cafe in	10
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	38099afc5500bf2361a91e5761557ad2	20141213-am03-autopsy	text_metadata	the 12-year-old boy who was shot and killed by a Cleveland police officer, after he mistook a toy gun	1
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	83b679331551ae26782fdfcbcf29341a	20141127-am05-kiddeath	text_metadata	Rookie police shoots 12 year old boy in Cleveland, US  At the request of the child's parents, police in Cleveland	2
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	4d69c6814f82f5d64971b8c1f27eeab7	20150311-twt07-isgirls	text_metadata	being executed, this time by a boy who appears to be no older than 12-years	3
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	e9a8fff07e9ab23e65cd846f62890d43	20141125-pm01-fergusonverdict	text_metadata	a white police officer will not even go to trial over the shooting death of an unarmed 18-year-old black	4
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	61e849573069ae02ce71f05061d99cc	20141125-twt06-policeshootings	text_metadata	days  The Police Ethical Standards Command is now investigating six police shootings this year, including	5
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	44244b2edc50e95a01476942168c7f35	20150313-twt07-fergusonpolice	text_metadata	Ferguson racial tensions flare up following shooting of two police officers  Across the US there's been widespread	6
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	2e73c481c4cc909a650cd46c173c046f	20150314-am04-fergusonsat	text_metadata	Police continue search for suspects of Ferguson shooting as tension flares  For a second day US police	7
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	508edf10d600afcd97a6e626dae025d7	20150226-am06-taserkids	text_metadata	overhaul of the use of Tasers, but police have defended their use of the stun gun	8
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	512ee194158489ba2c78ccb20ac58638	20141013-pm11-day1guns	text_metadata	furious gun owners on the other  Police warned the committee that the continued resistance of many gun owners	9
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	80bdebbd538dac747d765d7723ffb22a	20150311-rnam02-philippinesabuse	text_metadata	the murder of one of his alleged victims, a 12 year old girl, along with rape, torture, human trafficking	10
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	68553637fbdd970354aa3ab696199d86	20150310-twt12-deaddog	text_metadata	Crufts dog show hit by murder mystery  Allegations of murder are swirling around the British dog show	1
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	a6bb7ed2cc4a6132adadbd2e538269a3	20150315-cr03-murderatcrufts	text_metadata	arguably most famous dog show, Crufts, an Irish setter dropped dead  'Murder at Crufts' screamed the tabloid	2
