query_id	query	doc_id	audio_filename	summary_type	audio_summary_filename	rank
2_35ef5d8328471088f076ac0b58fc3981	interest rate cuts	707e94ac722bcda744fcd3af9067eb3f	20141104-pm02-badfarminghabits	audio_metadata_synt	audio_metadata_synt/2_35ef5d8328471088f076ac0b58fc3981_20141104-pm02-badfarminghabits	52
2_35ef5d8328471088f076ac0b58fc3981	interest rate cuts	5eec4e901afc3ba022af54baf7f17f26	20141204-pm07-nalderthursday	audio_metadata_synt	audio_metadata_synt/2_35ef5d8328471088f076ac0b58fc3981_20141204-pm07-nalderthursday	53
2_35ef5d8328471088f076ac0b58fc3981	interest rate cuts	35ef5d8328471088f076ac0b58fc3981	20150401-twt04-ryanrates	audio_metadata_synt	audio_metadata_synt/2_35ef5d8328471088f076ac0b58fc3981_20150401-twt04-ryanrates	54
2_35ef5d8328471088f076ac0b58fc3981	interest rate cuts	cfb78f2e0a9317abd553e60fb0d31cfa	20140207-sam-05-penaltyrates	audio_metadata_synt	audio_metadata_synt/2_35ef5d8328471088f076ac0b58fc3981_20140207-sam-05-penaltyrates	55
2_35ef5d8328471088f076ac0b58fc3981	interest rate cuts	3a61196f6dfa577f326bba1e5a272648	20141129-sam06-abcleaks	audio_metadata_synt	audio_metadata_synt/2_35ef5d8328471088f076ac0b58fc3981_20141129-sam06-abcleaks	56
2_35ef5d8328471088f076ac0b58fc3981	interest rate cuts	a1d32f8eff669d1455bea322af44f921	20141120-rnam04-indigenousuicide	audio_metadata_synt	audio_metadata_synt/2_35ef5d8328471088f076ac0b58fc3981_20141120-rnam04-indigenousuicide	57
2_35ef5d8328471088f076ac0b58fc3981	interest rate cuts	9973e5e4dcc6f60540fca8aa0bdd4947	20150325-pm04-penaltyreax	audio_metadata_synt	audio_metadata_synt/2_35ef5d8328471088f076ac0b58fc3981_20150325-pm04-penaltyreax	58
2_35ef5d8328471088f076ac0b58fc3981	interest rate cuts	c4f0a5002f0af155ae53456325551621	20141126-twt04-cancersurvival	audio_metadata_synt	audio_metadata_synt/2_35ef5d8328471088f076ac0b58fc3981_20141126-twt04-cancersurvival	59
2_35ef5d8328471088f076ac0b58fc3981	interest rate cuts	116fd71b62c1fe1d9e3cf76d2cd2a47	20150226-twt10-indigenouscancer	audio_metadata_synt	audio_metadata_synt/2_35ef5d8328471088f076ac0b58fc3981_20150226-twt10-indigenouscancer	60
1_44c470d65e4a90be63e4f0ceccf44baf	Tony Abbott offending indigenous people	44c470d65e4a90be63e4f0ceccf44baf	20150312-am02-indigenousfallout	audio_metadata_synt	audio_metadata_synt/1_44c470d65e4a90be63e4f0ceccf44baf_20150312-am02-indigenousfallout	1
1_44c470d65e4a90be63e4f0ceccf44baf	Tony Abbott offending indigenous people	95deb3949403f6736aa87bd5a13eab5f	20150211-am-03abbottindiggapreaxRPL	audio_metadata_synt	audio_metadata_synt/1_44c470d65e4a90be63e4f0ceccf44baf_20150211-am-03abbottindiggapreaxRPL	2
1_44c470d65e4a90be63e4f0ceccf44baf	Tony Abbott offending indigenous people	c8ff46b9f56aa0306772f34959f1b15	20150209-am05-congressabbott	audio_metadata_synt	audio_metadata_synt/1_44c470d65e4a90be63e4f0ceccf44baf_20150209-am05-congressabbott	3
1_44c470d65e4a90be63e4f0ceccf44baf	Tony Abbott offending indigenous people	49d5bca6fbded1716124996186157d71	20150209-twt12-kooricourt	audio_metadata_synt	audio_metadata_synt/1_44c470d65e4a90be63e4f0ceccf44baf_20150209-twt12-kooricourt	4
1_44c470d65e4a90be63e4f0ceccf44baf	Tony Abbott offending indigenous people	b7bb6c2af90ae4fafd373131cf4fb5a5	20150311-twt01-pearsoniv	audio_metadata_synt	audio_metadata_synt/1_44c470d65e4a90be63e4f0ceccf44baf_20150311-twt01-pearsoniv	5
1_44c470d65e4a90be63e4f0ceccf44baf	Tony Abbott offending indigenous people	49d79a8002538fa2e87a2ed710aab7a3	20150312-twt06-morelifestylchoice	audio_metadata_synt	audio_metadata_synt/1_44c470d65e4a90be63e4f0ceccf44baf_20150312-twt06-morelifestylchoice	6
1_44c470d65e4a90be63e4f0ceccf44baf	Tony Abbott offending indigenous people	dd656520821af0d1f97fc9ca7bcb0383	20141114-pm07-terranullius	audio_metadata_synt	audio_metadata_synt/1_44c470d65e4a90be63e4f0ceccf44baf_20141114-pm07-terranullius	7
1_44c470d65e4a90be63e4f0ceccf44baf	Tony Abbott offending indigenous people	7b57a11a0bd32d53c09b9204aeb5fd0f	20150211-twt03-closethegap	audio_metadata_synt	audio_metadata_synt/1_44c470d65e4a90be63e4f0ceccf44baf_20150211-twt03-closethegap	8
1_44c470d65e4a90be63e4f0ceccf44baf	Tony Abbott offending indigenous people	a88adaf3f77960f638ae9ebc52596980	20150311-am01-RPLabbottlifestylesabbottresponserpl	audio_metadata_synt	audio_metadata_synt/1_44c470d65e4a90be63e4f0ceccf44baf_20150311-am01-RPLabbottlifestylesabbottresponserpl	9
1_44c470d65e4a90be63e4f0ceccf44baf	Tony Abbott offending indigenous people	cf764e8dc8b22eb4412685a1b72b94d	20150313-twt02-scullioncommunities	audio_metadata_synt	audio_metadata_synt/1_44c470d65e4a90be63e4f0ceccf44baf_20150313-twt02-scullioncommunities	10
0_57b29d35db9dd8080866d86ea449503c	air attack to islamic state	5226513901d3ff793ee1a5ba23a22de4	20150227-am01-leadershiprumblesnabbott	audio_metadata_synt	audio_metadata_synt/0_57b29d35db9dd8080866d86ea449503c_20150227-am01-leadershiprumblesnabbott	181
0_57b29d35db9dd8080866d86ea449503c	air attack to islamic state	55df1a56996a4085299f815658c845e5	20150225-am07-angerattack	audio_metadata_synt	audio_metadata_synt/0_57b29d35db9dd8080866d86ea449503c_20150225-am07-angerattack	182
0_57b29d35db9dd8080866d86ea449503c	air attack to islamic state	e7658151a0468cbd28ff97e6f09960f	20141114-twt10-yaxleycross	audio_metadata_synt	audio_metadata_synt/0_57b29d35db9dd8080866d86ea449503c_20141114-twt10-yaxleycross	183
0_57b29d35db9dd8080866d86ea449503c	air attack to islamic state	57b29d35db9dd8080866d86ea449503c	20141008-pm02-iraqdefence	audio_metadata_synt	audio_metadata_synt/0_57b29d35db9dd8080866d86ea449503c_20141008-pm02-iraqdefence	184
0_57b29d35db9dd8080866d86ea449503c	air attack to islamic state	1f6c3c75c33b5d0c93b01b4a8ea3a67d	20150325-twt05-terrorairport	audio_metadata_synt	audio_metadata_synt/0_57b29d35db9dd8080866d86ea449503c_20150325-twt05-terrorairport	185
0_57b29d35db9dd8080866d86ea449503c	air attack to islamic state	eb74a6852fa39abbb69a4830c7b531a0	20141002-am03-burqadebate	audio_metadata_synt	audio_metadata_synt/0_57b29d35db9dd8080866d86ea449503c_20141002-am03-burqadebate	186
0_57b29d35db9dd8080866d86ea449503c	air attack to islamic state	3509d95cf0802c4cfd78025ef126cea	20141003-twt04-billcrews	audio_metadata_synt	audio_metadata_synt/0_57b29d35db9dd8080866d86ea449503c_20141003-twt04-billcrews	187
0_57b29d35db9dd8080866d86ea449503c	air attack to islamic state	21ba5b1aeca042ebc1e736f98a2e75b5	20141121-pm07-qantaahmad	audio_metadata_synt	audio_metadata_synt/0_57b29d35db9dd8080866d86ea449503c_20141121-pm07-qantaahmad	188
0_57b29d35db9dd8080866d86ea449503c	air attack to islamic state	d485cd857c04938c7a27b2533c0ed685	20130204-twt11-nismandeath	audio_metadata_synt	audio_metadata_synt/0_57b29d35db9dd8080866d86ea449503c_20130204-twt11-nismandeath	189
0_57b29d35db9dd8080866d86ea449503c	air attack to islamic state	fdf4ae7db8e1267dfca38c97e948b603	20150214-am01-fraser	audio_metadata_synt	audio_metadata_synt/0_57b29d35db9dd8080866d86ea449503c_20150214-am01-fraser	190
0_82c5e5c185ebe7d826354ea6052c13f3	free trade china australia	3d1d935c712b268f528408db141f1639	20141027-twt08-aiglannin	audio_metadata_synt	audio_metadata_synt/0_82c5e5c185ebe7d826354ea6052c13f3_20141027-twt08-aiglannin	1
0_82c5e5c185ebe7d826354ea6052c13f3	free trade china australia	f69d40a8e76fce4c438677d80b810638	20141110-twt02-jameslaurenceson	audio_metadata_synt	audio_metadata_synt/0_82c5e5c185ebe7d826354ea6052c13f3_20141110-twt02-jameslaurenceson	2
0_82c5e5c185ebe7d826354ea6052c13f3	free trade china australia	82c5e5c185ebe7d826354ea6052c13f3	20141117-twt02-ftachina	audio_metadata_synt	audio_metadata_synt/0_82c5e5c185ebe7d826354ea6052c13f3_20141117-twt02-ftachina	3
0_82c5e5c185ebe7d826354ea6052c13f3	free trade china australia	d7c28acc56a77caec63022ee9a6aa1f	20141110-rnam02-robbfta	audio_metadata_synt	audio_metadata_synt/0_82c5e5c185ebe7d826354ea6052c13f3_20141110-rnam02-robbfta	4
0_82c5e5c185ebe7d826354ea6052c13f3	free trade china australia	645f4da2d0f6b2f86e16a610645fb592	20141121-pm06-ianverrender	audio_metadata_synt	audio_metadata_synt/0_82c5e5c185ebe7d826354ea6052c13f3_20141121-pm06-ianverrender	5
0_82c5e5c185ebe7d826354ea6052c13f3	free trade china australia	ac03968660246a35fc776eb1d710b4f0	20141205-pm08-robexplosion	audio_metadata_synt	audio_metadata_synt/0_82c5e5c185ebe7d826354ea6052c13f3_20141205-pm08-robexplosion	6
0_82c5e5c185ebe7d826354ea6052c13f3	free trade china australia	24386d55a7df5518835764c289ac27fd	20141010-rnam05-coal	audio_metadata_synt	audio_metadata_synt/0_82c5e5c185ebe7d826354ea6052c13f3_20141010-rnam05-coal	7
0_82c5e5c185ebe7d826354ea6052c13f3	free trade china australia	e790881cd6f9adf80d07d5fa157dbe4f	20141107-am02-beijingcross	audio_metadata_synt	audio_metadata_synt/0_82c5e5c185ebe7d826354ea6052c13f3_20141107-am02-beijingcross	8
0_82c5e5c185ebe7d826354ea6052c13f3	free trade china australia	7383cd3a293d78ef4f0d5d89fe3a67f8	20141117-pm02-ftadeal	audio_metadata_synt	audio_metadata_synt/0_82c5e5c185ebe7d826354ea6052c13f3_20141117-pm02-ftadeal	9
0_82c5e5c185ebe7d826354ea6052c13f3	free trade china australia	8196ba778949453ed56fff79b541e2a2	20141111-twt03-chinacurrency	audio_metadata_synt	audio_metadata_synt/0_82c5e5c185ebe7d826354ea6052c13f3_20141111-twt03-chinacurrency	10
2_2c44410773b903bb460bdb70df79e673	heart transplant of stopped heart	2c44410773b903bb460bdb70df79e673	20141024-twt03-heartbreakthrough	audio_metadata_synt	audio_metadata_synt/2_2c44410773b903bb460bdb70df79e673_20141024-twt03-heartbreakthrough	1
2_2c44410773b903bb460bdb70df79e673	heart transplant of stopped heart	7e853c11f6e7fdc7202541fef4c9207c	20141009-am07-defribribillatorfail	audio_metadata_synt	audio_metadata_synt/2_2c44410773b903bb460bdb70df79e673_20141009-am07-defribribillatorfail	2
2_2c44410773b903bb460bdb70df79e673	heart transplant of stopped heart	c0ad03d454aa529807ff9b86ae97bc92	20131031-twt07-templedome	audio_metadata_synt	audio_metadata_synt/2_2c44410773b903bb460bdb70df79e673_20131031-twt07-templedome	3
2_2c44410773b903bb460bdb70df79e673	heart transplant of stopped heart	4165c841b2b479237d84167db48e769e	20141120-am07-oxygenhurtsrpl	audio_metadata_synt	audio_metadata_synt/2_2c44410773b903bb460bdb70df79e673_20141120-am07-oxygenhurtsrpl	4
2_2c44410773b903bb460bdb70df79e673	heart transplant of stopped heart	55df1a56996a4085299f815658c845e5	20150225-am07-angerattack	audio_metadata_synt	audio_metadata_synt/2_2c44410773b903bb460bdb70df79e673_20150225-am07-angerattack	5
2_2c44410773b903bb460bdb70df79e673	heart transplant of stopped heart	7ddf9455d8985b5d827bbe45cf2b232c	20141105-am01-melbcupdeathscupfollow	audio_metadata_synt	audio_metadata_synt/2_2c44410773b903bb460bdb70df79e673_20141105-am01-melbcupdeathscupfollow	6
2_2c44410773b903bb460bdb70df79e673	heart transplant of stopped heart	8b7423a39092227b30331fcd34f141f	20141105-twt11-morecup	audio_metadata_synt	audio_metadata_synt/2_2c44410773b903bb460bdb70df79e673_20141105-twt11-morecup	7
2_2c44410773b903bb460bdb70df79e673	heart transplant of stopped heart	283dfe5d480452eb72c0eba384bae2bd	20141106-pm08-edfollisiv	audio_metadata_synt	audio_metadata_synt/2_2c44410773b903bb460bdb70df79e673_20141106-pm08-edfollisiv	8
2_2c44410773b903bb460bdb70df79e673	heart transplant of stopped heart	8c40390f97c6bbed5d2c6539d74e5514	20141215-twt10-dental-divide	audio_metadata_synt	audio_metadata_synt/2_2c44410773b903bb460bdb70df79e673_20141215-twt10-dental-divide	9
2_2c44410773b903bb460bdb70df79e673	heart transplant of stopped heart	c299de158241f5ce98b060af90665d8b	20141205-amobesityhormaone	audio_metadata_synt	audio_metadata_synt/2_2c44410773b903bb460bdb70df79e673_20141205-amobesityhormaone	10
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	2fb5e2affb90eae4a57febcfe4e7c892	20141017-pm05-bigjim	audio_metadata_synt	audio_metadata_synt/1_2fb5e2affb90eae4a57febcfe4e7c892_20141017-pm05-bigjim	1
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	ee574969e572723d870fa773dc11dad3	20141219-twt08-unioncommissionrpl	audio_metadata_synt	audio_metadata_synt/1_2fb5e2affb90eae4a57febcfe4e7c892_20141219-twt08-unioncommissionrpl	2
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	356af97f27e0b23b6ad7268539000539	20141111-pm01-tradedeal	audio_metadata_synt	audio_metadata_synt/1_2fb5e2affb90eae4a57febcfe4e7c892_20141111-pm01-tradedeal	3
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	6d0f60c8a5815e0a714931bc4cae84ce	20141219-pm04-commissionfollow	audio_metadata_synt	audio_metadata_synt/1_2fb5e2affb90eae4a57febcfe4e7c892_20141219-pm04-commissionfollow	4
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	2a3f38cb03ec0dfbcffe210013862258	20141031-pm01-rplcunionstaskforce	audio_metadata_synt	audio_metadata_synt/1_2fb5e2affb90eae4a57febcfe4e7c892_20141031-pm01-rplcunionstaskforce	5
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	21ea15b1aab631ca3a349609299045d3	20141101-sam02-unionfallout	audio_metadata_synt	audio_metadata_synt/1_2fb5e2affb90eae4a57febcfe4e7c892_20141101-sam02-unionfallout	6
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	ba34e86a5afc38bf1ab10f7a20c1bce4	20141008-rnam03-brandiscommision	audio_metadata_synt	audio_metadata_synt/1_2fb5e2affb90eae4a57febcfe4e7c892_20141008-rnam03-brandiscommision	7
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	fe66eead0455fc7fb9a63cd3176ace2f	20141007-pm02-commissionextended	audio_metadata_synt	audio_metadata_synt/1_2fb5e2affb90eae4a57febcfe4e7c892_20141007-pm02-commissionextended	8
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	abd8e3e52d3fd52a511d6a6fd851520f	20150209-twt05-workplacereax	audio_metadata_synt	audio_metadata_synt/1_2fb5e2affb90eae4a57febcfe4e7c892_20150209-twt05-workplacereax	9
1_2fb5e2affb90eae4a57febcfe4e7c892	Jim Byrnes trade union commision	a35d320258f3cecf94fb65c55a439a5d	20141220-am07-cfmeu	audio_metadata_synt	audio_metadata_synt/1_2fb5e2affb90eae4a57febcfe4e7c892_20141220-am07-cfmeu	10
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	4b0cd3497690108467b59635b8b674d4	20141125-pm05-clivejames	audio_metadata_synt	audio_metadata_synt/3_4b0cd3497690108467b59635b8b674d4_20141125-pm05-clivejames	1
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	ebe2d4b23a734557b4ea473f40c33054	20142512-sos-clivejames	audio_metadata_synt	audio_metadata_synt/3_4b0cd3497690108467b59635b8b674d4_20142512-sos-clivejames	2
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	46bcaf47ce9f84a7231ca557cb122ab4	20141209-am07-japan-secrets	audio_metadata_synt	audio_metadata_synt/3_4b0cd3497690108467b59635b8b674d4_20141209-am07-japan-secrets	3
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	cfb7f1962de3a9d2320c7245ba29c7e2	20141016-am08-japanesecuisine	audio_metadata_synt	audio_metadata_synt/3_4b0cd3497690108467b59635b8b674d4_20141016-am08-japanesecuisine	4
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	fd16d9f726395c60b729970d7efb6127	20150327-pm10-subspromise	audio_metadata_synt	audio_metadata_synt/3_4b0cd3497690108467b59635b8b674d4_20150327-pm10-subspromise	5
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	bec1f8dc016b9d3e77cc627b9899da67	20141028-twt02-gst-budget	audio_metadata_synt	audio_metadata_synt/3_4b0cd3497690108467b59635b8b674d4_20141028-twt02-gst-budget	6
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	c996be9cc9564caa773ea85d18f832e2	20141113-eam03-lambiewarning	audio_metadata_synt	audio_metadata_synt/3_4b0cd3497690108467b59635b8b674d4_20141113-eam03-lambiewarning	7
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	8bda23b6f747d82e34b1c7b2b1156b10	20141219-twt01-crookarrestqnapalmerrespondsrpl	audio_metadata_synt	audio_metadata_synt/3_4b0cd3497690108467b59635b8b674d4_20141219-twt01-crookarrestqnapalmerrespondsrpl	8
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	85a8420c5a2b2c393331d52b0a1caa45	20141021-am08-womenministers	audio_metadata_synt	audio_metadata_synt/3_4b0cd3497690108467b59635b8b674d4_20141021-am08-womenministers	9
3_4b0cd3497690108467b59635b8b674d4	Clive James poetry new book voice Japanese Maple	5e13a29f9a1c896c899faa6d8e7f2f46	20141215-twt04-terroranalyst	audio_metadata_synt	audio_metadata_synt/3_4b0cd3497690108467b59635b8b674d4_20141215-twt04-terroranalyst	10
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report_childcare system	5f7f3b29f264023e003de0db4a787e40	20150220-twt01-childcarepols	audio_metadata_synt	audio_metadata_synt/0_5f7f3b29f264023e003de0db4a787e40_20150220-twt01-childcarepols	1
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report_childcare system	6212178bd1d20aba5e62bb288cffc2da	20141120-twt03-ACCCCFMEU	audio_metadata_synt	audio_metadata_synt/0_5f7f3b29f264023e003de0db4a787e40_20141120-twt03-ACCCCFMEU	2
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report_childcare system	ca6b0aa8d55218671fbc542140fd5262	20141118-pm08-meshaction	audio_metadata_synt	audio_metadata_synt/0_5f7f3b29f264023e003de0db4a787e40_20141118-pm08-meshaction	3
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report_childcare system	479e076901716a4e497c00d19f9436c7	20150202-pm04-abbottchildcare	audio_metadata_synt	audio_metadata_synt/0_5f7f3b29f264023e003de0db4a787e40_20150202-pm04-abbottchildcare	4
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report_childcare system	a496eb0837ec52bed8e9b89ae2a2c19b	20150318-am03-medicinestpp	audio_metadata_synt	audio_metadata_synt/0_5f7f3b29f264023e003de0db4a787e40_20150318-am03-medicinestpp	5
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report_childcare system	a35d320258f3cecf94fb65c55a439a5d	20141220-am07-cfmeu	audio_metadata_synt	audio_metadata_synt/0_5f7f3b29f264023e003de0db4a787e40_20141220-am07-cfmeu	6
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report_childcare system	ebb8995a3a52f904420435b5e6cadb9e	20150305-eam01-igreport	audio_metadata_synt	audio_metadata_synt/0_5f7f3b29f264023e003de0db4a787e40_20150305-eam01-igreport	7
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report_childcare system	da1c525bb624cc14dd569192716c4e3c	20150303-am04-abaresoutlook	audio_metadata_synt	audio_metadata_synt/0_5f7f3b29f264023e003de0db4a787e40_20150303-am04-abaresoutlook	8
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report_childcare system	6d0f60c8a5815e0a714931bc4cae84ce	20141219-pm04-commissionfollow	audio_metadata_synt	audio_metadata_synt/0_5f7f3b29f264023e003de0db4a787e40_20141219-pm04-commissionfollow	9
0_5f7f3b29f264023e003de0db4a787e40	productivity commission's report_childcare system	4cdd91e175c06e0f6120020e018fe1c9	20141119-pm07-wedsrc	audio_metadata_synt	audio_metadata_synt/0_5f7f3b29f264023e003de0db4a787e40_20141119-pm07-wedsrc	10
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	6fb77da40736a0ad269525fbbe27cf08	20150203-rnam04-thailandunrest	audio_metadata_synt	audio_metadata_synt/2_6fb77da40736a0ad269525fbbe27cf08_20150203-rnam04-thailandunrest	1
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	284aeaae9a5aaa45402e85c287074c63	20141001-twt11-thaistandards	audio_metadata_synt	audio_metadata_synt/2_6fb77da40736a0ad269525fbbe27cf08_20141001-twt11-thaistandards	2
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	85e0d36e5b0292936ddeb6ff5e64e8a3	20150314-am08-gorillamall	audio_metadata_synt	audio_metadata_synt/2_6fb77da40736a0ad269525fbbe27cf08_20150314-am08-gorillamall	3
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	aff1d7a09f1d75c395ab1dbb8f8b672	20150228-sam08-thailandmine	audio_metadata_synt	audio_metadata_synt/2_6fb77da40736a0ad269525fbbe27cf08_20150228-sam08-thailandmine	4
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	c2753eb53b1e0c3bf43bb592c61da1ba	20150401-rnam03-bostontrialrpl	audio_metadata_synt	audio_metadata_synt/2_6fb77da40736a0ad269525fbbe27cf08_20150401-rnam03-bostontrialrpl	5
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	c33653c4c7d6f87262abc5a249f56b4c	20150327-am05-yemenattacksrpl	audio_metadata_synt	audio_metadata_synt/2_6fb77da40736a0ad269525fbbe27cf08_20150327-am05-yemenattacksrpl	6
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	adfa21e6a4d2e5196e085e68fdaab02b	20150305-rnam04-bostombombtrial	audio_metadata_synt	audio_metadata_synt/2_6fb77da40736a0ad269525fbbe27cf08_20150305-rnam04-bostombombtrial	7
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	140b842960ca0e6d0a81b0bc8e81afa9	20150309-am08-tokyofirebombings	audio_metadata_synt	audio_metadata_synt/2_6fb77da40736a0ad269525fbbe27cf08_20150309-am08-tokyofirebombings	8
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	6f040cc26b881ba84ba29292d50669fa	20141121-am05-gammycitizen	audio_metadata_synt	audio_metadata_synt/2_6fb77da40736a0ad269525fbbe27cf08_20141121-am05-gammycitizen	9
2_6fb77da40736a0ad269525fbbe27cf08	bangkok bombing	3017c5426663e9ec8218eb3f292b4429	20150307-cr01-thaianthem	audio_metadata_synt	audio_metadata_synt/2_6fb77da40736a0ad269525fbbe27cf08_20150307-cr01-thaianthem	10
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	7a82939469671ecb72cd20641459fc67	20141010-twt09-where-s-kim	audio_metadata_synt	audio_metadata_synt/3_7a82939469671ecb72cd20641459fc67_20141010-twt09-where-s-kim	1
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	8bcc3765ba4d798ee43b6550723e321a	20141205-twt09-kimname	audio_metadata_synt	audio_metadata_synt/3_7a82939469671ecb72cd20641459fc67_20141205-twt09-kimname	2
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	ca22c7069e56d7a71375d5125177db8b	20141014-twt08-kimappears	audio_metadata_synt	audio_metadata_synt/3_7a82939469671ecb72cd20641459fc67_20141014-twt08-kimappears	3
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	2e9f6cc5022dd40f2b2228f5763b4c71	20150324-twt03-educationspending	audio_metadata_synt	audio_metadata_synt/3_7a82939469671ecb72cd20641459fc67_20150324-twt03-educationspending	4
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	8aeaab381d335de56e4c430006962e23	20141007-twt02-colescasuals	audio_metadata_synt	audio_metadata_synt/3_7a82939469671ecb72cd20641459fc67_20141007-twt02-colescasuals	5
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	e1cbfaf62302963cf375e330765dcff2	20141119-twt02-financialchanges	audio_metadata_synt	audio_metadata_synt/3_7a82939469671ecb72cd20641459fc67_20141119-twt02-financialchanges	6
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	fdfc0b00b46f9f9b3a2bd95d29a03740	20150203-am03-macfarlaneiv	audio_metadata_synt	audio_metadata_synt/3_7a82939469671ecb72cd20641459fc67_20150203-am03-macfarlaneiv	7
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	ba9e005b95ce7bbb3d87b8da90f97d26	20150210-pm11-nigeriaelection	audio_metadata_synt	audio_metadata_synt/3_7a82939469671ecb72cd20641459fc67_20150210-pm11-nigeriaelection	8
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	24cf7d44361f8ea94be2a9b3bc9b612	20150326-pm04-offshorevisas	audio_metadata_synt	audio_metadata_synt/3_7a82939469671ecb72cd20641459fc67_20150326-pm04-offshorevisas	9
3_7a82939469671ecb72cd20641459fc67	Kim Jong-un 69th anniversary of the ruling Workers' Party	59a5d42ffa16087458401e8dcb0ba327	20150206-twt09-bushfirepayout	audio_metadata_synt	audio_metadata_synt/3_7a82939469671ecb72cd20641459fc67_20150206-twt09-bushfirepayout	10
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	59a5d42ffa16087458401e8dcb0ba327	20150206-twt09-bushfirepayout	audio_metadata_synt	audio_metadata_synt/1_7b62064f74efab3b08e799921e33cd07_20150206-twt09-bushfirepayout	1
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	7b62064f74efab3b08e799921e33cd07	20150206-pm05-ausnetcompo	audio_metadata_synt	audio_metadata_synt/1_7b62064f74efab3b08e799921e33cd07_20150206-pm05-ausnetcompo	2
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	97d0c86cc901e16563dcb0f52761bd08	20141110-pm09-firepreview	audio_metadata_synt	audio_metadata_synt/1_7b62064f74efab3b08e799921e33cd07_20141110-pm09-firepreview	3
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	fee0a8814a6d60ab897f37b68e290718	20141008-twt05-baddividents	audio_metadata_synt	audio_metadata_synt/1_7b62064f74efab3b08e799921e33cd07_20141008-twt05-baddividents	4
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	7f59b6c28c0b9cf2c5592085f99039f9	20141107-pm10-silkroadgone	audio_metadata_synt	audio_metadata_synt/1_7b62064f74efab3b08e799921e33cd07_20141107-pm10-silkroadgone	5
